model_id,alpha,window_size,stat_size,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_72,0.001,50,100,50,1000,22,525000.0,26.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.0,26.90909090909091,0.0
model_73,0.001,50,100,50,2000,22,525000.0,26.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.0,26.90909090909091,0.0
model_74,0.001,50,100,50,3000,22,525000.0,26.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.0,26.90909090909091,0.0
model_75,0.001,50,100,50,5000,22,525000.0,26.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.0,26.90909090909091,0.0
model_76,0.001,50,100,100,500,22,525000.0,26.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.0,26.90909090909091,0.0
model_77,0.001,50,100,100,1000,22,525000.0,26.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.0,26.90909090909091,0.0
model_78,0.001,50,100,100,2000,22,525000.0,26.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.0,26.90909090909091,0.0
model_79,0.001,50,100,100,3000,22,525000.0,26.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.0,26.90909090909091,0.0
model_80,0.001,50,100,100,5000,22,525000.0,26.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.0,26.90909090909091,0.0
model_81,0.001,100,20,1,500,22,525000.0,26.90909090909091,965.0454545454545,0.05749107234254975,0.05624884486154842,0.19193709969381814,0.18893217328975115,0.9939560437774542,0.9989823609226595,0.02826922635686806,0.0312567594783203,1.0755454545454148,2.337872727272704,25.25974025974026,-72.6362166199987,-154.89868762790914,-37.686799297861654,26.772727272727273,884.0909090909091,0.13636363636363635,26.181393939393942
model_82,0.001,100,20,1,1000,22,525000.0,26.90909090909091,503.09090909090907,0.08971179498102627,0.07764705688247422,0.26765179964742525,0.24209555694091825,0.8910331098291379,0.972174049557524,0.042515113454120665,0.05095130367218612,2.1711818181817915,4.569999999999969,13.14025974025974,-37.47200383815935,-80.45074207079543,-24.618998358204944,24.09090909090909,459.90909090909093,2.8181818181818183,20.63424242424246
model_83,0.001,100,20,1,2000,22,525000.0,26.90909090909091,257.45454545454544,0.12627724002678187,0.09077980265021567,0.3360726731703323,0.25198868559270804,0.5093088139626032,0.8913702865929092,0.043759923001620536,0.0759846386964,4.4010909090908985,7.221781818181774,6.7272727272727275,-22.50432608044939,-44.57890160124533,-23.10340195641506,19.318181818181817,235.45454545454547,7.590909090909091,13.647272727272762
model_84,0.001,100,20,1,3000,22,525000.0,26.90909090909091,173.0,0.13172389500127954,0.08671443822215114,0.31677585777817785,0.22003010734202755,0.39625286142676247,0.7170433956808625,0.0457172884918549,0.08407777193904356,4.503545454545437,8.243545454545421,4.527272727272727,-21.91121336345333,-36.77518103139503,-29.52468407493703,14.545454545454545,158.45454545454547,12.363636363636363,9.306363636363676
