model_id,lambda_,delta,alpha,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_1,10.0,0.005,0.99,10,500,22,525000.0,26.90909090909091,929.3181818181819,0.057948733253179396,0.05665890522298251,0.1942934958759917,0.19120692368302866,0.9857799668470532,0.9892421011823997,0.02860210083904794,0.03144232986016727,1.1331818181818127,2.6044454545454343,24.2974025974026,-70.29554825135708,-149.6529079321979,-37.29868659275485,26.636363636363637,850.4090909090909,0.2727272727272727,26.019606060606062
model_2,10.0,0.005,0.99,10,1000,22,525000.0,26.90909090909091,487.8181818181818,0.09046200481824491,0.07882484130060984,0.26939551105234943,0.24458656601037,0.8842700624230936,0.9620216880421427,0.043649390971607076,0.051368445456173695,2.2428181818181554,4.603863636363614,12.746753246753247,-36.21428056174947,-77.93378280453625,-23.945438531265168,23.90909090909091,446.1363636363636,3.0,20.602181818181837
model_3,10.0,0.005,0.99,10,2000,22,525000.0,26.90909090909091,250.5909090909091,0.12691710722837932,0.09024920653037623,0.3364700227097725,0.24987960886486568,0.4960454563029273,0.8833308235331256,0.042092461397950275,0.07644633598184013,4.417818181818131,7.762718181818166,6.545454545454546,-22.272756264408812,-43.7533102405978,-23.35066109449614,19.136363636363637,229.0909090909091,7.7727272727272725,13.342787878787929
model_4,10.0,0.005,0.99,10,4000,22,525000.0,26.90909090909091,127.63636363636364,0.12285781119260551,0.07922326773199279,0.2634661878423615,0.17823524078552688,0.3155930634659583,0.5388943596990079,0.046987678010061935,0.08430048417847703,4.894363636363639,8.189690909090901,3.3363636363636364,-23.023196152387055,-33.93810499185092,-35.52028718720057,10.863636363636363,116.77272727272727,16.045454545454547,6.768484848484866
model_5,10.0,0.005,0.99,50,500,22,525000.0,26.90909090909091,823.6818181818181,0.0620119910008653,0.059629713841446996,0.20703673622884178,0.20073911132999153,0.9435587864092067,0.9673136611536047,0.030208151575625623,0.033660437152879676,1.287636363636327,3.1531090909090764,21.46883116883117,-61.855187487619965,-132.2030716192917,-33.317609058147724,26.09090909090909,751.4090909090909,0.8181818181818182,25.04684848484849
model_6,10.0,0.005,0.99,50,1000,22,525000.0,26.90909090909091,442.54545454545456,0.09561087739551989,0.08200602065313695,0.282448285321336,0.25236565480130047,0.8048269019257023,0.9413939912185643,0.04415037402216939,0.054263363247596556,2.5971818181818236,5.2829181818181725,11.515584415584415,-33.05873808307433,-70.87837387638291,-23.19437473187459,23.40909090909091,403.04545454545456,3.5,19.691090909090942
model_7,10.0,0.005,0.99,50,2000,22,525000.0,26.90909090909091,231.45454545454547,0.13325610845961913,0.0903847243636988,0.3430929529656686,0.24098351524247194,0.4357182977514222,0.8475397631283855,0.042445001563931106,0.08062814983926653,5.0698181818181585,7.871790909090898,6.014285714285714,-20.442829583156733,-40.21550975306564,-22.19285313456592,18.90909090909091,210.5,8.0,12.495000000000035
model_8,10.0,0.005,0.99,50,4000,22,525000.0,26.90909090909091,120.13636363636364,0.127381070395133,0.08586826620577143,0.26878946894857,0.1892793681714107,0.3083690209690926,0.5113501251360434,0.050048443394590934,0.08674001113989525,4.493545454545413,7.745090909090891,3.128571428571429,-22.547485786702335,-32.81240964624486,-35.55138749329471,10.636363636363637,109.5,16.272727272727273,6.836939393939418
model_9,10.0,0.005,0.99,200,500,22,525000.0,26.90909090909091,653.4545454545455,0.07314979121870778,0.06719448421872318,0.23021045645743607,0.21457628077058055,0.8227077368470198,0.8861793141323762,0.033784262985302044,0.040171491483808316,1.6345454545454354,4.062172727272705,16.933766233766235,-50.15033309163078,-105.54996661966602,-30.95051632761315,24.636363636363637,592.6818181818181,2.272727272727273,22.730484848484867
model_10,10.0,0.005,0.99,200,1000,22,525000.0,26.90909090909091,370.09090909090907,0.10582752384089261,0.08929066299521939,0.2917696920131938,0.25428189638280563,0.6854725525035897,0.8549704658158184,0.04600324655375965,0.06098625531723574,2.75536363636361,5.84186363636361,9.6012987012987,-29.57264782636648,-61.04149016398199,-24.520044839376908,21.818181818181817,336.04545454545456,5.090909090909091,18.080545454545476
model_11,10.0,0.005,0.99,200,2000,22,525000.0,26.90909090909091,200.5,0.13911839098889506,0.09793249701150501,0.33275958808636097,0.24037212257197085,0.3991256661413545,0.7613325820558455,0.04657087825793902,0.0859364557995655,4.794666666666665,8.16331428571427,5.18961038961039,-20.070048138898944,-37.1185108649238,-24.545816775886518,17.40909090909091,181.63636363636363,9.5,11.773090909090932
model_12,10.0,0.005,0.99,200,4000,22,525000.0,26.90909090909091,107.4090909090909,0.13998213989370864,0.09173475000909619,0.2707872769524618,0.18724258110929862,0.23917512997415946,0.4629788896661661,0.04890138475412169,0.09816483867686995,4.838952380952355,7.630038095238079,2.7675324675324675,-21.511244806432067,-30.536175210723535,-35.22605233155906,10.545454545454545,96.86363636363636,16.363636363636363,6.570181818181836
model_13,10.0,0.005,0.9999,10,500,22,525000.0,26.90909090909091,929.9090909090909,0.057874006074028365,0.05658747013849026,0.19413700909899206,0.1910538354600184,0.9857799668470532,0.9892421011823997,0.028580631773613266,0.03139676840081845,1.1386363636363532,2.5886272727272517,24.322077922077924,-70.3309979994111,-149.74489501676337,-37.2604131270986,26.636363636363637,851.2727272727273,0.2727272727272727,26.01948484848485
model_14,10.0,0.005,0.9999,10,1000,22,525000.0,26.90909090909091,488.0,0.09048903104873135,0.07906341338779349,0.26940187150670875,0.24515178653472933,0.8859704764369404,0.9620216880421427,0.04354196010990802,0.05138998973546429,2.325999999999975,4.629072727272703,12.749350649350648,-36.28785920165624,-78.01666465716508,-24.10527465572,23.90909090909091,446.22727272727275,3.0,20.6627878787879
model_15,10.0,0.005,0.9999,10,2000,22,525000.0,26.90909090909091,250.77272727272728,0.12658767482834388,0.0902099912596796,0.33524355576783216,0.2502899083938217,0.5080926583094237,0.8798872973623268,0.04190834609838355,0.07627574574557763,4.334272727272694,7.483909090909077,6.548051948051948,-22.38941667858152,-43.88011063208647,-23.50770606546541,19.09090909090909,229.1818181818182,7.818181818181818,13.322090909090953
model_16,10.0,0.005,0.9999,10,4000,22,525000.0,26.90909090909091,127.68181818181819,0.1215761395004293,0.07942200456531101,0.26002937493146444,0.17869735358125263,0.31407791195080675,0.5328337536384019,0.046971663490230624,0.08357978940487971,4.740727272727269,8.128027272727273,3.34025974025974,-23.082208164656628,-34.007116996668586,-35.619753748650645,10.772727272727273,116.9090909090909,16.136363636363637,6.7853333333333525
