model_id,alpha,window_size,stat_size,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_233,0.001,200,100,50,2000,229,180554.47598253275,5.681222707423581,90.26200873362446,0.21264050371781867,0.16639630752731793,0.4812871407154187,0.3782885726086635,0.46554902556700656,0.9493377890340386,0.06781985726213142,0.1342956763712992,4.426515283842795,6.37448209606987,6.435813552356734,-6.239101358401053,-14.336031279612962,-3.6666189305461905,5.213973799126638,84.353711790393,0.4672489082969432,4.000011644832606
model_234,0.001,200,100,50,3000,229,180554.47598253275,5.681222707423581,60.33624454148472,0.21342559849825343,0.14007656618794256,0.42308176495089694,0.2802280527834518,0.29609858382334625,0.7138125118024938,0.06277305652974943,0.14499638011712981,5.403603603603601,7.199516216216213,4.338509775557234,-5.555292454252249,-10.963241304511902,-5.253064754013252,3.873362445414847,56.46288209606987,1.8078602620087336,2.522477438136826
model_235,0.001,200,100,50,5000,229,180554.47598253275,5.681222707423581,36.375545851528386,0.18797128278885816,0.12175139757555446,0.3130335126357556,0.20173095024185753,0.17992201629178253,0.4483412921667481,0.06350448431223037,0.14343992591538945,5.458934673366825,6.813693467336677,2.6459575314711783,-5.5491591142105055,-8.782867715232985,-7.6135275211228475,2.353711790393013,34.02183406113537,3.3275109170305677,1.4896157205240188
model_236,0.001,200,100,100,500,229,180554.47598253275,5.681222707423581,360.13100436681225,0.0854246789560802,0.0854246789560802,0.26199223918483716,0.26199223918483716,0.9996640913671482,0.9996640913671482,0.038562949648377115,0.04789093971687311,1.0130393013100385,1.496611353711787,25.43431461421949,-28.77385606989321,-61.034227153278934,-13.468998039117375,5.676855895196507,336.48471615720524,0.004366812227074236,5.676855895196507
model_237,0.001,200,100,100,1000,229,180554.47598253275,5.681222707423581,180.3187772925764,0.1432431153443278,0.14233619400430159,0.3783437722930584,0.37651402795688926,0.9706821306102067,0.9959644310080992,0.0682516897748595,0.08483157868251108,2.039580786026197,3.0784934497816563,12.753152732047312,-13.222236756181267,-29.41135672849412,-6.171344892295585,5.655021834061135,168.44978165938863,0.026200873362445413,5.611717612809316
model_238,0.001,200,100,100,2000,229,180554.47598253275,5.681222707423581,90.42794759825327,0.21277617958222209,0.16670923921498051,0.48186822350902797,0.3795561734080179,0.4687636641977767,0.9509097614575396,0.06789812334515612,0.13431853697191756,4.376855895196507,6.373559825327509,6.440551059256896,-6.342469455697801,-14.450678878096056,-3.803648587293432,5.222707423580786,84.44978165938865,0.4585152838427948,3.996538573508007
model_239,0.001,200,100,100,3000,229,180554.47598253275,5.681222707423581,60.44541484716157,0.21602725022531924,0.14362105925122357,0.4307210047789414,0.2873988974495379,0.30137832955069016,0.7248143474671859,0.06485852687555203,0.14626468562751682,5.408089686098657,7.185153363228695,4.343209386334368,-5.467962452969535,-10.881195677707284,-5.115057630993673,3.930131004366812,56.51528384279476,1.7510917030567685,2.563071324599709
model_240,0.001,200,100,100,5000,229,180554.47598253275,5.681222707423581,36.427947598253276,0.18945561180446824,0.12294075072504916,0.3144075901811017,0.20380995545512334,0.18048314851230338,0.44757510057086214,0.06291011278164262,0.14478636177201104,5.376049751243773,6.667776119402982,2.645339369281955,-5.5209970934442945,-8.759028693874733,-7.574470376198508,2.3624454148471616,34.06550218340611,3.3187772925764194,1.521496360989812
model_241,0.001,500,20,1,500,229,180554.47598253275,5.681222707423581,196.41921397379912,0.1349386925575817,0.1343726861163254,0.36311060709149073,0.36193163489316954,0.9805974094119483,0.9963889821968425,0.06425318490493016,0.07941832188526823,1.9724454148471615,2.932603493449782,13.86657524314866,-14.64202453091289,-32.30646056785964,-6.857841446937333,5.663755458515284,183.53275109170306,0.017467248908296942,5.627676855895197
model_242,0.001,500,20,1,1000,229,180554.47598253275,5.681222707423581,126.88646288209607,0.18044107391050299,0.16676484399191893,0.442882903056553,0.4127584188406994,0.6875687709556192,0.9937187509239911,0.06693392697133418,0.10984322835961369,3.0559563318777285,4.494669868995639,9.002849840930766,-8.889360944729065,-20.303131032623618,-4.440117822179166,5.620087336244541,118.54585152838428,0.0611353711790393,5.14296652110626
model_243,0.001,500,20,1,2000,229,180554.47598253275,5.681222707423581,75.10917030567686,0.22366642650720614,0.1534012832254614,0.4832297792548603,0.33434427606538863,0.40408208432546994,0.8942616592244129,0.06841814351722347,0.14471549936970457,5.190978165938863,7.227166812227079,5.363889778847218,-5.548090197874765,-12.296236701245151,-3.8552396536131535,4.781659388646288,70.23580786026201,0.8995633187772926,3.2617147016011647
model_244,0.001,500,20,1,3000,229,180554.47598253275,5.681222707423581,53.54585152838428,0.20790977302573202,0.1384621698360904,0.39470445985269237,0.26650358843860944,0.29097989696178755,0.6242119537425215,0.0694331746845488,0.14451081234880073,5.096316279069769,6.797317209302326,3.8460608591401484,-5.531945378663413,-10.335786030610151,-5.907317629109257,3.3799126637554586,50.16593886462882,2.3013100436681224,2.2487510917030575
model_245,0.001,500,20,1,5000,229,180554.47598253275,5.681222707423581,34.17903930131004,0.19061180973309286,0.12206130356315563,0.3076484702360381,0.20069735656715595,0.18069358610393801,0.41876560591561873,0.06595472814979912,0.1494015896490971,5.385916230366495,6.62729842931937,2.4743462380436583,-5.427173642558413,-8.462499530934016,-7.656235589200307,2.2620087336244543,31.91703056768559,3.4192139737991267,1.4674556040756916
model_246,0.001,500,20,10,500,229,180554.47598253275,5.681222707423581,192.85589519650654,0.13647364468249412,0.13601158790128456,0.3660499739068106,0.3651597507617387,0.9864804373923305,0.9954792296495353,0.06605884940200828,0.08034849813615347,1.9554672489082914,2.927722270742354,13.607802574408092,-14.361689757771115,-31.71122188874561,-6.748059063462908,5.6593886462882095,180.25327510917032,0.021834061135371178,5.635298398835517
model_247,0.001,500,20,10,1000,229,180554.47598253275,5.681222707423581,125.69868995633188,0.18147324982849986,0.1656255562922809,0.4428380539288117,0.40758076261947856,0.6493655665053045,0.9886791420184691,0.06605927695544056,0.11075297353774514,3.2502532751091677,4.725379912663747,8.915679523229093,-8.818741438661423,-20.129403646088,-4.451619941935033,5.606986899563319,117.51528384279476,0.07423580786026202,5.089898107714704
model_248,0.001,500,20,10,2000,229,180554.47598253275,5.681222707423581,74.89519650655022,0.22607644332075189,0.1531179864462324,0.48942674633343625,0.33504359112339266,0.39187721011186205,0.9053827676162637,0.06806612018201237,0.14606735338171872,5.20592139737991,7.267478602620084,5.333855008160564,-5.419825968806502,-12.1401795087872,-3.6841033472877687,4.820960698689956,69.98689956331877,0.8602620087336245,3.264165938864629
model_249,0.001,500,20,10,3000,229,180554.47598253275,5.681222707423581,53.5589519650655,0.21266410711532172,0.14134914696071116,0.404223469942935,0.2710678897014,0.2933410486679174,0.6534362229231224,0.07202732152972138,0.14761023423184327,5.166092592592594,6.9121620370370405,3.831948653578325,-5.2689871560278645,-10.059871740754096,-5.511099448817587,3.510917030567686,50.048034934497814,2.1703056768558953,2.354058224163026
model_250,0.001,500,20,10,5000,229,180554.47598253275,5.681222707423581,34.262008733624455,0.19279511323183418,0.12251564589226453,0.31178999999683954,0.2014728085509401,0.17556596263570318,0.4272521884742537,0.06539567162311932,0.15068973047509474,5.441179487179486,6.766182564102557,2.4730439030567295,-5.442864507200447,-8.486836973003708,-7.667603165128512,2.2620087336244543,32.0,3.4192139737991267,1.4734497816593897
model_251,0.001,500,20,50,500,229,180554.47598253275,5.681222707423581,189.53711790393012,0.13833366502690048,0.13765701580135858,0.36990151037003194,0.36853429266087384,0.9822814305025966,0.9967528832157653,0.06614384636169668,0.08148273193201672,1.9563493449781695,2.9140567685589582,13.370423051239039,-14.027780087319533,-31.07048463110395,-6.550095937698064,5.663755458515284,177.13100436681222,0.017467248908296942,5.631583697234352
model_252,0.001,500,20,50,1000,229,180554.47598253275,5.681222707423581,125.14847161572052,0.18112793928260265,0.1656549409776349,0.44237702066539397,0.4074321210796086,0.6447512900377015,0.988174988239206,0.06527933290406975,0.11063695119360512,3.2256244541484675,4.724547598253268,8.88408480879214,-8.740704024678536,-20.01106408792031,-4.354432290000882,5.580786026200873,117.04803493449782,0.10043668122270742,5.023854439592432
model_253,0.001,500,20,50,2000,229,180554.47598253275,5.681222707423581,75.117903930131,0.22501687605225468,0.15410453829119683,0.4874317294034493,0.3383852940254374,0.40052035828429355,0.9028221026198164,0.06777021243094743,0.1452421310578771,5.111344978165935,7.19571441048035,5.361632016383458,-5.397646908061163,-12.141438848246155,-3.6414714619861335,4.820960698689956,70.22270742358079,0.8602620087336245,3.2980116448326053
model_254,0.001,500,20,50,3000,229,180554.47598253275,5.681222707423581,53.75982532751092,0.2105047972521171,0.13931350020735964,0.3986652324222195,0.26646137706873607,0.3014011048174932,0.6434868585619934,0.07108983835685213,0.14635692061248673,5.2395492957746495,7.055134272300473,3.8488358337930357,-5.452912091919932,-10.271653244578074,-5.76406553305811,3.441048034934498,50.31877729257642,2.2401746724890828,2.2877991266375544
model_255,0.001,500,20,50,5000,229,180554.47598253275,5.681222707423581,34.43668122270742,0.18983631737238432,0.12324620332308099,0.3051983216725873,0.20172230973738586,0.18389363084328406,0.4187343053384667,0.06386931815518787,0.1486387299466225,5.293378238341971,6.594722279792745,2.494033234418781,-5.533576132004177,-8.599644269160331,-7.795301888753612,2.2096069868995634,32.22707423580786,3.4716157205240177,1.4430451237263462
model_256,0.001,500,20,100,500,229,180554.47598253275,5.681222707423581,188.55458515283843,0.13843679432166178,0.1380083933360601,0.3701222567257345,0.3691559263574684,0.9791016201881858,0.9963245997088792,0.06666107213179742,0.08157900652207109,1.9987510917030578,2.920293449781658,13.335635001626608,-13.98595455575204,-30.94407282652374,-6.576764415999376,5.6593886462882095,176.16593886462883,0.021834061135371178,5.637636098981077
model_257,0.001,500,20,100,1000,229,180554.47598253275,5.681222707423581,125.1353711790393,0.18139598580287253,0.16512835544919308,0.4424492365507517,0.40612140928445645,0.657785829491455,0.9880034349017138,0.06451902102441155,0.11091192999051223,3.1820698689956255,4.702601746724888,8.884526360597675,-8.77035703485447,-20.038156957195202,-4.3940989950814835,5.5895196506550215,117.0524017467249,0.09170305676855896,5.026072780203784
model_258,0.001,500,20,100,2000,229,180554.47598253275,5.681222707423581,75.2532751091703,0.2258224430234456,0.15386250546925948,0.48892195187937776,0.33917651440690494,0.41221980027849536,0.9047749047909592,0.0667516445939818,0.14575798975467905,5.0810043668122296,7.16180611353712,5.367125972081109,-5.425421407390638,-12.178355819902013,-3.6690415373794916,4.8384279475982535,70.33624454148472,0.8427947598253275,3.3000815138282387
model_259,0.001,500,20,100,3000,229,180554.47598253275,5.681222707423581,53.838427947598255,0.20954886495814073,0.1389097865394038,0.3994839750201954,0.26716389578330463,0.29367121519060896,0.6442255282320783,0.07128920696418922,0.14549880847294033,5.232578199052133,7.145647393364929,3.857302957503939,-5.41715007813138,-10.241178927440995,-5.695091985354303,3.467248908296943,50.37117903930131,2.2139737991266375,2.3066928675400296
model_260,0.001,500,20,100,5000,229,180554.47598253275,5.681222707423581,34.51528384279476,0.1908596252550826,0.12306061335023631,0.30916251588295807,0.2028617634517521,0.17972793966885928,0.42999968750032963,0.06226097126363695,0.14912098262384615,5.39041624365482,6.6270385786802,2.499197276180946,-5.538433421076108,-8.611706679023456,-7.787822992975797,2.2270742358078603,32.2882096069869,3.4541484716157207,1.4421746724890834
model_261,0.001,500,30,1,500,229,180554.47598253275,5.681222707423581,193.63318777292577,0.13625524489689803,0.13563125546805072,0.36521895112428165,0.36395438095812976,0.9814145447269003,0.9950873362445415,0.06501022290364313,0.08029301087292924,1.9176768558951958,2.862147598253277,13.662912387438421,-14.361168098277506,-31.772801353117266,-6.655351470857625,5.6593886462882095,180.85589519650654,0.021834061135371178,5.626308588064047
model_262,0.001,500,30,1,1000,229,180554.47598253275,5.681222707423581,127.53711790393012,0.17994102045330626,0.16637236657461935,0.4395725820764002,0.40785190939239097,0.6490995614968129,0.9882424123240974,0.06549792216968985,0.10993203044552076,3.214890829694322,4.6942864628820935,9.038056556674473,-8.907952216694634,-20.387235290543078,-4.391018103351197,5.593886462882096,119.22270742358079,0.08733624454148471,5.11604075691412
model_263,0.001,500,30,1,2000,229,180554.47598253275,5.681222707423581,76.4061135371179,0.2227047545799153,0.15005845869874757,0.48386046247660186,0.32894706552653324,0.4052091613612292,0.8996812902541133,0.06491529240041738,0.14340875146738316,5.1848122270742305,7.241331877729257,5.448511774110496,-5.654094523135668,-12.520845464926055,-3.8844745107557572,4.794759825327511,71.46724890829694,0.8864628820960698,3.2581426491994185
model_264,0.001,500,30,1,3000,229,180554.47598253275,5.681222707423581,54.68122270742358,0.21014615581343354,0.13888827896895467,0.4040017220173642,0.26991675838542534,0.28790740576317253,0.6555243319628113,0.06796015089054429,0.14529636385062528,5.272743119266053,6.977539449541281,3.9205701358622913,-5.422928177228291,-10.323792201459707,-5.623151186946645,3.519650655021834,51.161572052401745,2.1615720524017465,2.3359039301310056
model_265,0.001,500,30,1,5000,229,180554.47598253275,5.681222707423581,34.99126637554585,0.18813795319006224,0.12522411435940994,0.3011325641001141,0.20297385860628214,0.17391389292558057,0.41519636641008334,0.0648547999198252,0.14768131989134656,5.332096256684492,6.714405347593586,2.5365834956376268,-5.538417466630772,-8.657323661659643,-7.75625694553555,2.2314410480349345,32.75982532751092,3.449781659388646,1.4759912663755455
model_266,0.001,500,30,10,500,229,180554.47598253275,5.681222707423581,193.35371179039302,0.13659257023904814,0.13614172849529232,0.3658739493379681,0.3649586976599674,0.982719860269308,0.9958151382823871,0.06536057735195087,0.08053813582937341,2.0033537117903872,2.9078113537117853,13.655654154975588,-14.311151147891612,-31.69978580458405,-6.616833819545392,5.663755458515284,180.75109170305677,0.017467248908296942,5.636483260553129
model_267,0.001,500,30,10,1000,229,180554.47598253275,5.681222707423581,127.47161572052401,0.17930414956194946,0.1654225423428594,0.4377945217046058,0.40611484484887134,0.6813937774700682,0.9843921505044033,0.06655433410064755,0.10955955207265004,3.0889868995633143,4.588641048034932,9.035977196801085,-8.95204626834826,-20.425035619510844,-4.455726265256052,5.5895196506550215,119.16593886462883,0.09170305676855896,5.11549344978166
model_268,0.001,500,30,10,2000,229,180554.47598253275,5.681222707423581,76.46288209606988,0.22248886343429172,0.15211871013313266,0.48302269589947466,0.3330612934519132,0.40584141755153824,0.8993265122439281,0.06782096610945068,0.14334797002365116,5.153275109170313,7.141551965065507,5.452201137458997,-5.627604741848099,-12.499631344218008,-3.8597137114055022,4.816593886462882,71.50218340611353,0.8646288209606987,3.307534206695778
model_269,0.001,500,30,10,3000,229,180554.47598253275,5.681222707423581,54.751091703056765,0.20987465891234464,0.13910099603212242,0.4055266867057829,0.27232809825650095,0.3102982487872033,0.6665068741231085,0.06913933558979654,0.14497718205821936,5.208618181818181,6.940145454545454,3.929327685944438,-5.447615838487436,-10.356638964592689,-5.652492921723018,3.519650655021834,51.23144104803494,2.1615720524017465,2.3370363901018916
model_270,0.001,500,30,10,5000,229,180554.47598253275,5.681222707423581,35.02183406113537,0.19063053240730446,0.12476138685938486,0.30901058848596513,0.20405459571163828,0.1756276692026756,0.4239578217968919,0.06444960807122975,0.14838993029091477,5.424240837696328,6.845443979057586,2.5379483393090205,-5.477465308708625,-8.59445035936179,-7.648230425303441,2.2751091703056767,32.7467248908297,3.406113537117904,1.476171761280931
model_271,0.001,500,30,50,500,229,180554.47598253275,5.681222707423581,191.6986899563319,0.1371212701520401,0.13658508659509988,0.36735835470147593,0.36629911944948973,0.9853877228459812,0.9948447355652597,0.06592357604278813,0.0807674390051892,1.8571790393013106,2.8388506550218273,13.520685385210346,-14.26257871217131,-31.503708862851987,-6.69878219578294,5.6593886462882095,179.117903930131,0.021834061135371178,5.632474526928675
model_272,0.001,500,30,50,1000,229,180554.47598253275,5.681222707423581,127.83842794759825,0.17966228850887805,0.16549514400670784,0.4390176910165255,0.4068414285865835,0.6556740523796779,0.9877627246173354,0.06611151717531644,0.10981357563324665,3.2162707423580814,4.671531004366819,9.067318597182432,-8.946727841983474,-20.451559671156605,-4.403918914296472,5.602620087336245,119.4934497816594,0.07860262008733625,5.122264919941776
model_273,0.001,500,30,50,2000,229,180554.47598253275,5.681222707423581,76.85152838427948,0.22268276193136363,0.1538278331927111,0.48491864975854543,0.33849642733698454,0.4151793606969564,0.9064539835539064,0.06883801610301724,0.14321567176247035,5.075484716157204,7.088144978165938,5.478025874114945,-5.574807471571941,-12.478501687865176,-3.7692485730323106,4.864628820960698,71.86026200873363,0.8165938864628821,3.3904919941775833
model_274,0.001,500,30,50,3000,229,180554.47598253275,5.681222707423581,55.03930131004367,0.2119589354732014,0.14009823000372926,0.40884799496977864,0.272179207075267,0.29665450320151066,0.66656922864218,0.06994702072763852,0.14636100301913096,5.345086757990865,7.051422831050227,3.941739893951899,-5.52241718681295,-10.45737110748733,-5.7186956849910455,3.510917030567686,51.52838427947598,2.1703056768558953,2.2860844250363908
model_275,0.001,500,30,50,5000,229,180554.47598253275,5.681222707423581,35.2532751091703,0.1893597854069313,0.1273405559502036,0.3077491268046478,0.2075387865406742,0.1771154463454746,0.4253680278821558,0.06524000727846577,0.147481120937889,5.469329842931938,6.684606282722516,2.5605031251300927,-5.486848391115044,-8.627370138028015,-7.65021197180703,2.2794759825327513,32.97379912663755,3.4017467248908297,1.504151382823872
model_276,0.001,500,30,100,500,229,180554.47598253275,5.681222707423581,191.84279475982532,0.13736704137642933,0.1368461855596855,0.36782825482282233,0.3667973281722628,0.9860978245289831,0.9965429403202329,0.06592519407470304,0.08095525783555098,1.9048209606986912,2.87062794759825,13.538755453473692,-14.213301026577058,-31.466130523807724,-6.604353526870025,5.663755458515284,179.24017467248908,0.017467248908296942,5.640122270742358
model_277,0.001,500,30,100,1000,229,180554.47598253275,5.681222707423581,128.00436681222706,0.17959401010044473,0.16516968144254254,0.4387758188497668,0.4058313700691408,0.6424432087449041,0.9875201239380536,0.06578107495312274,0.10974376631580599,3.25966812227074,4.7329240174672496,9.075779982352469,-8.953437462044628,-20.47747840376969,-4.392290353627511,5.598253275109171,119.67248908296943,0.08296943231441048,5.087001455604075
model_278,0.001,500,30,100,2000,229,180554.47598253275,5.681222707423581,76.95633187772926,0.22185864604197084,0.15363792854837638,0.48198900325707655,0.3378064529927603,0.42771714649764997,0.899208091691395,0.06906332846975263,0.14281603059850972,5.025344978165935,7.025746724890825,5.480245271929876,-5.666231743672897,-12.579030133165542,-3.88668844412308,4.829694323144105,71.94323144104804,0.851528384279476,3.3449403202328973
model_279,0.001,500,30,100,3000,229,180554.47598253275,5.681222707423581,55.122270742358076,0.21252484108132336,0.13924962863162615,0.40896153595762713,0.2699954353029116,0.2816364626183532,0.6690768838148751,0.0685138822553098,0.14696342710861068,5.437018348623854,7.113143119266055,3.9451523086549534,-5.475376164478185,-10.413217487549208,-5.639643275868436,3.5458515283842793,51.5764192139738,2.1353711790393013,2.2879796215429398
model_280,0.001,500,30,100,5000,229,180554.47598253275,5.681222707423581,35.31004366812227,0.19352621961041336,0.12817431009197902,0.31652542668590955,0.21030144094829828,0.18605874710100243,0.4516847364041045,0.06733175338710766,0.15042010547648837,5.603474747474745,6.801645454545454,2.555773897116318,-5.37945268095532,-8.51805308402963,-7.469541125706376,2.3668122270742358,32.943231441048034,3.314410480349345,1.5363231441048038
model_281,0.001,500,50,1,500,229,180554.47598253275,5.681222707423581,200.24454148471617,0.13304339803754345,0.13266176837045493,0.35961502245161087,0.3588516657013392,0.9864585217847484,0.9947514276116897,0.06378156891266924,0.07803852370130861,1.8250131004366865,2.738078602620092,14.103524343877297,-14.930187377684833,-32.9268216023849,-6.949337514243095,5.6593886462882095,187.03056768558952,0.021834061135371178,5.640590975254731
model_282,0.001,500,50,1,1000,229,180554.47598253275,5.681222707423581,132.63755458515283,0.1756084020495453,0.1649771558681098,0.4325230202023846,0.4075691987114689,0.6790045827677474,0.9895129858011954,0.06667064544112788,0.10700135137171274,3.0967947598253245,4.470517030567685,9.379419409050872,-9.382237772707208,-21.32308688658883,-4.647621076028408,5.6244541484716155,124.02183406113537,0.056768558951965066,5.2320902474526925
model_283,0.001,500,50,1,2000,229,180554.47598253275,5.681222707423581,79.62008733624454,0.22160658073786957,0.16040958241340667,0.4870246297637925,0.3555594175492422,0.42473263671568323,0.9163681514278741,0.06404862089423924,0.14157681735813551,4.852008733624455,6.8568331877729305,5.679582559502375,-5.706178811918806,-12.866419228029947,-3.7461459401077777,4.908296943231441,74.47598253275109,0.7729257641921398,3.519656477438136
model_284,0.001,500,50,1,3000,229,180554.47598253275,5.681222707423581,57.01310043668122,0.21457974735127774,0.14229565310500425,0.42011030835696367,0.28139346380161284,0.30580252581280065,0.689765670725085,0.06736904905779659,0.1467674546124903,5.287844036697248,7.108949541284406,4.090910548039201,-5.4399403921481335,-10.551620537028437,-5.41685141141104,3.6812227074235806,53.33187772925764,2.0,2.4339767103347896
model_285,0.001,500,50,1,5000,229,180554.47598253275,5.681222707423581,34.71615720524017,0.19302985624720906,0.13048043453987532,0.31356188413737796,0.21305242015917228,0.1809391859674418,0.43364841447618224,0.06873853312648344,0.15022907120374543,5.238072538860101,6.613874611398961,2.5122082756377506,-5.47920657657969,-8.570252645723563,-7.689142057291597,2.2489082969432315,32.467248908296945,3.432314410480349,1.5105997088791847
model_286,0.001,500,50,10,500,229,180554.47598253275,5.681222707423581,199.882096069869,0.13362011366649182,0.13328364122816405,0.3602722594713596,0.3596281730096887,0.9866199687802565,0.9963889821968425,0.06406747698292281,0.07859918720113232,1.849231441048035,2.781264628820957,14.097077957908002,-14.903157529909382,-32.87843203299849,-6.941721151727278,5.668122270742358,186.8296943231441,0.013100436681222707,5.651636098981077
model_287,0.001,500,50,10,1000,229,180554.47598253275,5.681222707423581,132.64628820960698,0.17681142397688432,0.16720758936358132,0.43345374091313205,0.41117777988759413,0.7198175365462806,0.9892618541090157,0.06985578021714321,0.108071383040683,2.971100436681219,4.317611353711786,9.356100728062138,-9.376349757527779,-21.314590814267117,-4.64303708942012,5.615720524017467,123.97379912663756,0.06550218340611354,5.225743813682679
model_288,0.001,500,50,10,2000,229,180554.47598253275,5.681222707423581,79.7467248908297,0.22263697806434085,0.16057143187899733,0.48969692400417886,0.35670468007918527,0.4110532523388932,0.9216762409608543,0.06366834940043332,0.14226048886524634,4.934340611353713,6.903512663755458,5.6863997780243745,-5.622743215248316,-12.789787399830699,-3.6025399002497016,4.986899563318778,74.5414847161572,0.6943231441048034,3.553379912663754
model_289,0.001,500,50,10,3000,229,180554.47598253275,5.681222707423581,57.07860262008734,0.21390463413328967,0.14260827543844037,0.41895398122866356,0.2822131797694663,0.31413683677683163,0.6919717373416321,0.06677759003094237,0.14628382721262062,5.236018264840181,7.070815525114154,4.0941351248612925,-5.427724640810547,-10.544689138904415,-5.393259859012521,3.6899563318777293,53.38864628820961,1.9912663755458515,2.4481804949053854
model_290,0.001,500,50,10,5000,229,180554.47598253275,5.681222707423581,34.64192139737991,0.189049286001697,0.12618200267032745,0.30693083751219247,0.20691779641642205,0.17999053490962044,0.4300736110651343,0.06701042955889239,0.14747339708814228,5.373989743589748,6.601701538461544,2.515218827480812,-5.567562997176219,-8.655246754327555,-7.82721456838221,2.1746724890829694,32.467248908296945,3.506550218340611,1.415729257641921
model_291,0.001,500,50,50,500,229,180554.47598253275,5.681222707423581,199.9825327510917,0.133418693134477,0.13303930445654,0.36052420728654244,0.3598066139246957,0.9905174726520731,0.996688500727802,0.06421886458762871,0.07819728228553906,1.8924890829694327,2.8386838427947603,14.102490983580033,-14.906187791107797,-32.89393097157239,-6.921049825329653,5.663755458515284,186.87772925764193,0.017467248908296942,5.646107714701601
model_292,0.001,500,50,50,1000,229,180554.47598253275,5.681222707423581,133.47161572052403,0.17645052958794175,0.16648650222002406,0.4346293126768469,0.41227497223231635,0.7506454682828944,0.9940185602849358,0.07053385203631436,0.10736134013736671,2.9046375545851504,4.2426279475982485,9.419013460091326,-9.393913228252945,-21.40205019821604,-4.599451730170963,5.62882096069869,124.70742358078603,0.05240174672489083,5.2548500727802026
model_293,0.001,500,50,50,2000,229,180554.47598253275,5.681222707423581,80.27947598253274,0.22370542572542215,0.1644447899613398,0.4905828488557716,0.3626208885458228,0.4213825497218767,0.9252814963385217,0.06507636756763671,0.14347465188703332,4.801144104803491,6.8937170305676805,5.705930015178867,-5.604116520645828,-12.811058271738188,-3.5421303612568518,5.004366812227074,74.95196506550218,0.6768558951965066,3.640558951965065
model_294,0.001,500,50,50,3000,229,180554.47598253275,5.681222707423581,57.47598253275109,0.21189105829958108,0.1399805002837164,0.41845754203776603,0.2776010430842734,0.3101505877032463,0.6942690237096865,0.0657776347749727,0.1443470921046671,5.327623318385648,7.042972197309419,4.129515192098123,-5.476664690343761,-10.63013139780338,-5.410848367181638,3.7292576419213974,53.7467248908297,1.9519650655021834,2.4252052401746718
model_295,0.001,500,50,50,5000,229,180554.47598253275,5.681222707423581,33.88646288209607,0.19150916852361077,0.12376998762374328,0.3092570635062978,0.20028670133505339,0.1803079961537449,0.425297934291641,0.06498748330722806,0.15023881278724815,5.538851282051274,6.7814092307692215,2.446434147733973,-5.335870406163864,-8.339973839814704,-7.5325086456703225,2.3056768558951966,31.580786026200872,3.3755458515283845,1.4689403202328983
model_296,0.001,500,50,100,500,229,180554.47598253275,5.681222707423581,200.25764192139738,0.13354002662759507,0.13312376993025532,0.36033928257520587,0.35948089143887957,0.9882183725171139,0.9967248908296943,0.06402760850947875,0.07837383134638608,1.937109170305675,2.833444541484715,14.131114636669292,-14.942324022424993,-32.95686265778641,-6.943788329198434,5.672489082969432,187.16157205240174,0.008733624454148471,5.6526259097525475
model_297,0.001,500,50,100,1000,229,180554.47598253275,5.681222707423581,133.6768558951965,0.17641300561050074,0.1662295830524385,0.4345661257049289,0.41130857066697885,0.7413177569355324,0.9943304754440125,0.07072875665290418,0.10734505305080512,2.9568820960698647,4.2479868995633145,9.438749750128112,-9.418519295500085,-21.444171826198485,-4.62840045373167,5.633187772925764,124.90829694323143,0.048034934497816595,5.247793304221252
model_298,0.001,500,50,100,2000,229,180554.47598253275,5.681222707423581,80.39301310043668,0.2221916115099741,0.16305895984654553,0.4875983065326699,0.3597390240380593,0.4183135844804224,0.9203255816022321,0.0658637260432395,0.14248735733643114,4.896497816593889,6.92559563318777,5.721558757170786,-5.662228054250566,-12.886327509453645,-3.604763479487453,4.991266375545852,75.1353711790393,0.6899563318777293,3.618203784570596
model_299,0.001,500,50,100,3000,229,180554.47598253275,5.681222707423581,57.5589519650655,0.2109420371520683,0.1397807392499941,0.41538098150642755,0.27653034211858624,0.30924027773180096,0.6888833976908726,0.0653898263820136,0.1439409984799014,5.270098214285711,6.966540178571423,4.138305988823282,-5.493348730789743,-10.655936353263597,-5.436072386801725,3.7117903930131004,53.8471615720524,1.9694323144104804,2.428029112081515
model_300,0.001,500,50,100,5000,229,180554.47598253275,5.681222707423581,33.8296943231441,0.1906742417034895,0.12088656926611142,0.30711336248652843,0.19914308416346135,0.19758417154384275,0.4314358405387175,0.06806317723679567,0.14971150781136028,5.466781725888322,6.614118781725889,2.4436657098632244,-5.436265344264862,-8.438927814303149,-7.681659000075412,2.2620087336244543,31.56768558951965,3.4192139737991267,1.424509461426493
model_301,0.001,500,100,1,500,229,180554.47598253275,5.681222707423581,223.24890829694323,0.12295064111306682,0.12284974394101139,0.33991082958168745,0.33969125562810853,0.9930742837948078,0.9952972791400739,0.05890409722925894,0.07159152678491075,1.6717729257641951,2.412214847161569,15.728659227361833,-16.92230655481923,-36.99355592129412,-7.864847810446413,5.6593886462882095,208.65502183406113,0.021834061135371178,5.652649199417758
