model_id,window_size,regime_threshold,regime_landmark,min_gap_samples,n_records,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_6754,125,0.2,2.0,2000,22,26.90909090909091,5.181818181818182,0.10120301412484109,0.09137779373802282,0.0859013605243943,0.0783852269533766,0.06922011037358373,0.08783335277199238,0.2655873538226479,0.3449801832154773,2.8973846153845604,3.9492923076922506,0.11298701298701296,-25.05353146727325,-25.44352709101148,-50.58580638267686,1.2272727272727273,3.9545454545454546,25.681818181818183,1.1111818181818205
model_6755,125,0.2,2.0,3000,22,26.90909090909091,4.909090909090909,0.09738566170292881,0.0898286251305395,0.08268252193067961,0.07673005566129118,0.06922011037358373,0.08404547398411358,0.2821345321345321,0.3466255966255966,2.8736923076922514,3.706276923076862,0.10649350649350646,-25.107411499775946,-25.472411426446705,-50.69763880916784,1.1818181818181819,3.727272727272727,25.727272727272727,1.0833333333333361
model_6756,125,0.2,2.0,5000,22,26.90909090909091,4.545454545454546,0.09750087018731547,0.09155747382045896,0.08209721567667054,0.07735919102646573,0.06922011037358373,0.08270857558839166,0.28757265461810916,0.3504699845608936,2.8478461538461017,3.4161384615384023,0.09740259740259737,-25.132709536328356,-25.46770951771151,-50.7833913638186,1.1363636363636365,3.409090909090909,25.772727272727273,1.0767575757575782
model_6757,125,0.2,2.5,200,22,26.90909090909091,6.636363636363637,0.11525534151892612,0.10759000220385438,0.10064719792056022,0.09420516637130606,0.08718123212300753,0.10445757612569424,0.28818326808757433,0.3551157508095307,3.129199999999969,4.106066666666653,0.14415584415584412,-24.603272852283588,-25.087411930229237,-49.81574876785623,1.5,5.045454545454546,25.40909090909091,1.389060606060607
model_6758,125,0.2,2.5,500,22,26.90909090909091,6.363636363636363,0.1153450961567914,0.10767489324667295,0.10065579162158765,0.09421338507062688,0.08718123212300753,0.10445757612569424,0.28972230040341496,0.35665478312537136,3.129199999999969,4.106066666666653,0.13766233766233762,-24.578433355743904,-25.037732937149862,-49.803329019586386,1.5,4.818181818181818,25.40909090909091,1.389060606060607
model_6759,125,0.2,2.5,1000,22,26.90909090909091,6.136363636363637,0.1157949387118971,0.1080589497359926,0.10080255589352566,0.09433634918889458,0.08718123212300753,0.10445757612569424,0.29079025549613785,0.3576054664289959,3.129199999999969,4.106066666666653,0.13246753246753243,-24.558971606264592,-24.998809438191234,-49.79359814484672,1.5,4.636363636363637,25.40909090909091,1.389060606060607
model_6760,125,0.2,2.5,2000,22,26.90909090909091,6.0,0.1157949387118971,0.1080589497359926,0.10080255589352566,0.09433634918889458,0.08718123212300753,0.10445757612569424,0.29079025549613785,0.3576054664289959,3.129199999999969,4.106066666666653,0.12857142857142853,-24.544132090988942,-24.969130407639934,-49.7861783872089,1.5,4.5,25.40909090909091,1.389060606060607
model_6761,125,0.2,2.5,3000,22,26.90909090909091,5.863636363636363,0.1169032243656373,0.10909618643868386,0.10154725656458861,0.09505675898146931,0.08718123212300753,0.10445757612569424,0.2916295306001188,0.3586118538324421,3.129199999999969,4.106066666666653,0.12467532467532463,-24.52913361208482,-24.939133449831697,-49.77867914775684,1.5,4.363636363636363,25.40909090909091,1.389060606060607
model_6762,125,0.2,2.5,5000,22,26.90909090909091,5.363636363636363,0.10913181162845181,0.10131471329279661,0.0914923494065545,0.08511890526635603,0.07708022202199744,0.09301966762896222,0.2901126651126651,0.3542152292152292,3.2365333333332993,4.109586666666649,0.11428571428571427,-24.758788204632342,-25.13378819878437,-50.162197298465415,1.3636363636363635,4.0,25.545454545454547,1.2589393939393954
model_6763,125,0.2,3.0,200,22,26.90909090909091,7.454545454545454,0.10841191842442552,0.10232538203527507,0.10730398494558141,0.10115656153372544,0.1000913247851663,0.1162281746731523,0.1993787147196238,0.25098714416896234,3.152999999999975,4.325928571428542,0.16103896103896098,-24.48689410185692,-25.01615497323372,-49.58590002980488,1.5909090909090908,5.636363636363637,25.318181818181817,1.4723030303030307
model_6764,125,0.2,3.0,500,22,26.90909090909091,6.954545454545454,0.1103360558820733,0.10411837859995753,0.1079296907877477,0.10174670794916585,0.1000913247851663,0.1162281746731523,0.20501063264221156,0.25672411055186173,3.152999999999975,4.325928571428542,0.1506493506493506,-24.447045381384136,-24.936457532288163,-49.565975669568495,1.5909090909090908,5.2727272727272725,25.318181818181817,1.4723030303030307
model_6765,125,0.2,3.0,1000,22,26.90909090909091,6.818181818181818,0.110758148409429,0.10446335071685947,0.10807364401791358,0.10186121520443124,0.1000913247851663,0.1162281746731523,0.2064702044367116,0.25762788513984686,3.152999999999975,4.325928571428542,0.14805194805194802,-24.43752233822349,-24.917411445966867,-49.56121414798816,1.5909090909090908,5.181818181818182,25.318181818181817,1.4723030303030307
model_6766,125,0.2,3.0,2000,22,26.90909090909091,6.636363636363637,0.11147116088714736,0.10517636319457785,0.10864218117181661,0.10242975235833424,0.1000913247851663,0.1162281746731523,0.20722778019428736,0.2581690106809724,3.152999999999975,4.325928571428542,0.14415584415584412,-24.427630482587087,-24.897627734694073,-49.55626822016996,1.5909090909090908,5.045454545454546,25.318181818181817,1.4723030303030307
model_6767,125,0.2,3.0,3000,22,26.90909090909091,6.545454545454546,0.11185966127564774,0.10548181083335882,0.10878273326042064,0.10254025753377448,0.1000913247851663,0.1162281746731523,0.20752486872667,0.2586146434795464,3.152999999999975,4.325928571428542,0.14155844155844152,-24.417631727989182,-24.877630225498255,-49.55126884287101,1.5909090909090908,4.954545454545454,25.318181818181817,1.4723030303030307
model_6768,125,0.2,3.0,5000,22,26.90909090909091,6.045454545454546,0.1049782482937563,0.098775026715869,0.09935603420016852,0.0933384824745744,0.0899903146841562,0.10479026617642027,0.20603402445507707,0.2542663476874003,3.2822857142856896,4.306842857142818,0.13116883116883113,-24.64522844361562,-25.070228437318484,-49.93272844676419,1.4545454545454546,4.590909090909091,25.454545454545453,1.3452121212121229
model_6769,125,0.2,3.5,200,22,26.90909090909091,8.045454545454545,0.11101357589316986,0.10499587742573208,0.11313039948841158,0.10709769914108223,0.10800968197584494,0.12358636038727636,0.1926250070919303,0.23359949777933967,3.3623076923076525,4.648969230769213,0.17142857142857137,-24.348882074222672,-24.895516023841434,-49.348292372140556,1.7727272727272727,6.0,25.136363636363637,1.6320909090909104
model_6770,125,0.2,3.5,500,22,26.90909090909091,7.363636363636363,0.113717750834953,0.10749905418267013,0.11420037760847995,0.10811186914971146,0.10800968197584494,0.12358636038727636,0.19967792902284878,0.2411083234946871,3.3623076923076525,4.648969230769213,0.1584415584415584,-24.31181474450223,-24.82138136440055,-49.32975870728034,1.7727272727272727,5.545454545454546,25.136363636363637,1.6320909090909104
model_6771,125,0.2,3.5,1000,22,26.90909090909091,7.2727272727272725,0.1142314420107834,0.10796308748948781,0.11438586325614747,0.10827537601469203,0.10800968197584494,0.12358636038727636,0.20098318941901827,0.2425119703528794,3.3623076923076525,4.648969230769213,0.1558441558441558,-24.301921344853316,-24.80159456510272,-49.32481200745588,1.7727272727272727,5.454545454545454,25.136363636363637,1.6320909090909104
model_6772,125,0.2,3.5,2000,22,26.90909090909091,6.954545454545454,0.11556534243504739,0.109241080590325,0.11535667169040123,0.10922354378692983,0.10800968197584494,0.12358636038727636,0.20262250375886737,0.2440923975014884,3.3623076923076525,4.648969230769213,0.14805194805194802,-24.277245743389663,-24.752243362175417,-49.312474206724055,1.7727272727272727,5.181818181818182,25.136363636363637,1.6320909090909104
model_6773,125,0.2,3.5,3000,22,26.90909090909091,6.7727272727272725,0.1174020593579712,0.11102092335292638,0.1165273656828774,0.11037137549317738,0.10800968197584494,0.12358636038727636,0.20408441903657212,0.24567393000407353,3.3623076923076525,4.648969230769213,0.14285714285714282,-24.257246990608405,-24.7122458566129,-49.30247483033343,1.7727272727272727,5.0,25.136363636363637,1.6320909090909104
model_6774,125,0.2,3.5,5000,22,26.90909090909091,6.2727272727272725,0.11158022113865035,0.10549900932084721,0.10727116508214367,0.10142627399573553,0.09790867187483485,0.11214845189054433,0.20472746950019677,0.24364341466614192,3.3427692307691905,4.646815384615366,0.13246753246753243,-24.482389757487873,-24.902389752332212,-49.681480669156606,1.6363636363636365,4.636363636363637,25.272727272727273,1.5080303030303044
model_6775,125,0.2,4.0,200,22,26.90909090909091,8.181818181818182,0.11441368915514462,0.10701152528931908,0.11499700753237031,0.1078980336601763,0.1046697295161262,0.12482495791539132,0.1913066941476032,0.2564688257870076,3.8695714285714167,4.936785714285669,0.17272727272727267,-24.297434625529288,-24.856825334768214,-49.245011998182555,1.8181818181818181,6.045454545454546,25.09090909090909,1.672121212121217
model_6776,125,0.2,4.0,500,22,26.90909090909091,7.590909090909091,0.11630516314990623,0.10870503643045665,0.11569221121159118,0.10853448818319081,0.1046697295161262,0.12482495791539132,0.19940718372536556,0.26381555313373495,3.8695714285714167,4.936785714285669,0.16233766233766228,-24.257969220751026,-24.777894525211686,-49.22527929579342,1.8181818181818181,5.681818181818182,25.09090909090909,1.672121212121217
model_6777,125,0.2,4.0,1000,22,26.90909090909091,7.2727272727272725,0.117810284900547,0.1100582418406557,0.11648330573867147,0.10925353017895055,0.1046697295161262,0.12482495791539132,0.20322150072150072,0.26623525464434555,3.8695714285714167,4.936785714285669,0.1545454545454545,-24.232969220751023,-24.727894525211685,-49.21277929579342,1.8181818181818181,5.409090909090909,25.09090909090909,1.672121212121217
model_6778,125,0.2,4.0,2000,22,26.90909090909091,7.0,0.11903831098536868,0.1112271331755886,0.11725655456084816,0.11000167029819669,0.1046697295161262,0.12482495791539132,0.20493244129607768,0.2677948314311951,3.8695714285714167,4.936785714285669,0.14805194805194802,-24.213041971464143,-24.688040026637918,-49.20281567114998,1.8181818181818181,5.181818181818182,25.09090909090909,1.672121212121217
model_6779,125,0.2,4.0,3000,22,26.90909090909091,6.909090909090909,0.12004841199546969,0.11223723418568961,0.11795585526014886,0.11070097099749737,0.1046697295161262,0.12482495791539132,0.20574412960776597,0.26860651974288335,3.8695714285714167,4.936785714285669,0.14545454545454542,-24.203042987835435,-24.66804205938051,-49.197816179335625,1.8181818181818181,5.090909090909091,25.09090909090909,1.672121212121217
model_6780,125,0.2,4.0,5000,22,26.90909090909091,6.318181818181818,0.11320196237933695,0.10705565777897973,0.10579762446384695,0.1010892103506185,0.09456871941511609,0.10967344276387615,0.20411176987263946,0.26556723360083045,3.7487142857142737,4.668628571428547,0.13246753246753243,-24.406267915761774,-24.826267911540675,-49.559904281508686,1.6818181818181819,4.636363636363637,25.227272727272727,1.5618787878787919
model_6781,125,0.2,4.5,200,22,26.90909090909091,8.772727272727273,0.11162285911746618,0.10261509414886107,0.11516790353985674,0.10629361578095824,0.07382777740765391,0.12671745454665528,0.15043453219496775,0.2428560474613106,4.335333333333315,5.150666666666653,0.1909090909090909,-24.383554209704666,-25.007817320352466,-49.298695381653495,1.7727272727272727,6.681818181818182,25.136363636363637,1.6010909090909122
model_6782,125,0.2,4.5,500,22,26.90909090909091,7.7727272727272725,0.11488421973585251,0.10564448108612048,0.11652232237265277,0.10756176469899473,0.07382777740765391,0.12671745454665528,0.15705086580086577,0.25556326249508066,4.335333333333315,5.150666666666653,0.1701298701298701,-24.30908191745149,-24.858872735846106,-49.26145923552691,1.7727272727272727,5.954545454545454,25.136363636363637,1.6010909090909122
model_6783,125,0.2,4.5,1000,22,26.90909090909091,7.5,0.11684059072550394,0.10742497713898617,0.11743863652202094,0.1083964070542422,0.07382777740765391,0.12671745454665528,0.15873331214240302,0.25832008900190717,4.335333333333315,5.150666666666653,0.1623376623376623,-24.28416320508584,-24.8090353111148,-49.248999879344076,1.7727272727272727,5.681818181818182,25.136363636363637,1.6010909090909122
model_6784,125,0.2,4.5,2000,22,26.90909090909091,7.136363636363637,0.11826368739324745,0.10878143810830097,0.11844600278108706,0.10937551422755365,0.07382777740765391,0.12671745454665528,0.16141049332748936,0.2599652817538193,4.335333333333315,5.150666666666653,0.15324675324675321,-24.254290243323535,-24.749289387590192,-49.23406339846293,1.7727272727272727,5.363636363636363,25.136363636363637,1.6010909090909122
model_6785,125,0.2,4.5,3000,22,26.90909090909091,7.090909090909091,0.11927378840334847,0.10976258288944574,0.11914530348038777,0.11005476830680773,0.07382777740765391,0.12671745454665528,0.16141049332748936,0.2607769700655076,4.335333333333315,5.150666666666653,0.15194805194805192,-24.249290243323536,-24.739289387590194,-49.23156339846293,1.7727272727272727,5.318181818181818,25.136363636363637,1.6010909090909122
model_6786,125,0.2,4.5,5000,22,26.90909090909091,6.590909090909091,0.11190741762925788,0.10417226345848224,0.10660133476195251,0.10032374161448697,0.06372676730664381,0.11156593939514012,0.15761839170930078,0.2583267742358651,4.222533333333315,4.9003866666666465,0.14155844155844152,-24.45786949802101,-24.912869491264498,-49.59400586503563,1.6363636363636365,4.954545454545454,25.272727272727273,1.4938787878787905
model_6787,125,0.2,5.0,200,22,26.90909090909091,8.409090909090908,0.1375410483287675,0.12099197986510415,0.13788064490722335,0.11566257034194746,0.06223553929984102,0.14669093801118732,0.09302023733841915,0.27646792601338055,4.48364705882349,5.195341176470555,0.17662337662337657,-24.21471384132559,-24.784060380509956,-49.06640420809704,1.8636363636363635,6.181818181818182,25.045454545454547,1.5955757575757645
model_6788,125,0.2,5.0,500,22,26.90909090909091,7.363636363636363,0.14140424005557153,0.1239680839914309,0.13927370577512171,0.11631157419367355,0.06223553929984102,0.14669093801118732,0.10362434008679067,0.29242978630039773,4.48364705882349,5.195341176470555,0.15584415584415579,-24.145224626245223,-24.64508195034922,-49.03165960055686,1.8636363636363635,5.454545454545454,25.045454545454547,1.5955757575757645
model_6789,125,0.2,5.0,1000,22,26.90909090909091,7.136363636363637,0.14258600359875415,0.12485753129578953,0.13967399966763266,0.11661551599115136,0.06223553929984102,0.14669093801118732,0.10418899282535646,0.2952028586386875,4.48364705882349,5.195341176470555,0.14935064935064932,-24.12027196084497,-24.595176619548717,-49.01918326785673,1.8636363636363635,5.2272727272727275,25.045454545454547,1.5955757575757645
model_6790,125,0.2,5.0,2000,22,26.90909090909091,6.681818181818182,0.14680539569636622,0.12792620619001982,0.14105252750501215,0.11698215296870641,0.06223553929984102,0.14635172498540713,0.12088189588189588,0.3105769230769231,4.482235294117608,5.207976470588201,0.13896103896103892,-24.170698079240267,-24.61069803444551,-49.132516283455836,1.8181818181818181,4.863636363636363,25.09090909090909,1.5557272727272802
