model_id,drift_confidence,warning_confidence,ma_window,min_gap_samples,n_records,two_side_option,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_11,0.0001,0.001,50,500,68,0.5,127232.0,2.8529411764705883,234.19117647058823,0.025630935820046073,0.025317836055740922,0.10921211404821587,0.1077826242751119,0.966421568627451,1.0,0.012020137595785166,0.013123054142553443,1.1671176470588218,1.8027088235294106,26.19173219463842,-18.086741476408914,-38.50154325304852,-8.07051705867735,2.8529411764705883,222.16176470588235,0.0,2.8199215686274512
model_12,0.0001,0.001,50,1000,68,0.5,127232.0,2.8529411764705883,122.1470588235294,0.04675772656633532,0.045194398734670155,0.18067484710400014,0.17495570961293594,0.93125,0.9983660130718954,0.020810066884103987,0.024385780425600963,2.542617647058821,3.32290588235294,13.674071080897148,-8.48880672818185,-19.183150426354533,-3.3769289967425657,2.838235294117647,115.98529411764706,0.014705882352941176,2.741794117647059
model_13,0.0001,0.001,50,2000,68,0.5,127232.0,2.8529411764705883,62.544117647058826,0.0823718003719208,0.06427771840213226,0.279066279081613,0.21816135409932233,0.4435049019607843,0.9869281045751634,0.019598465342876223,0.0442918405284536,4.343176470588236,5.412000000000002,6.9904722452361225,-3.618965331315718,-9.060655628085613,-1.1922378299895948,2.735294117647059,59.294117647058826,0.11764705882352941,2.131960784313725
model_14,0.0001,0.001,50,3000,68,0.5,127232.0,2.8529411764705883,42.23529411764706,0.08841559317090641,0.06232188198524759,0.26825955894116804,0.19130781004593445,0.28623366013071894,0.7354575163398693,0.019088690496050924,0.049046961457060924,4.9632000000000005,6.155286666666669,4.73486599745532,-3.0261137481530618,-6.683399508369572,-2.065117926868336,2.073529411764706,40.161764705882355,0.7794117647058824,1.4581666666666666
model_15,0.0001,0.001,50,5000,68,0.5,127232.0,2.8529411764705883,25.823529411764707,0.0924881647436312,0.05912567565034817,0.24508668301946443,0.15999343256436438,0.20159313725490197,0.5352124183006536,0.020452488687782787,0.05412354908518587,5.329754385964916,6.216203508771934,2.8797555553911707,-2.8910745498052046,-5.146072921106294,-3.292987128860542,1.3970588235294117,24.426470588235293,1.4558823529411764,0.8842549019607842
model_16,0.0001,0.001,100,500,68,0.5,127232.0,2.8529411764705883,230.13235294117646,0.025897736351640673,0.02572414376245788,0.10979420438269996,0.10904336895737317,0.9598039215686275,0.9852941176470589,0.012131442519263957,0.013271367686826862,1.1920588235294118,1.7204911764705926,25.73575645046751,-17.783553057762024,-37.851238071688286,-7.9702987860930135,2.823529411764706,218.2941176470588,0.029411764705882353,2.8057549019607846
model_17,0.0001,0.001,100,1000,68,0.5,127232.0,2.8529411764705883,120.6029411764706,0.047115832540700286,0.045628684105843094,0.1813136878872873,0.17605151786945955,0.8950571895424836,0.9910130718954248,0.020482420168798206,0.02459476087085005,2.3112941176470616,3.1516911764705897,13.488560036690732,-8.35956459496263,-18.910572359129645,-3.3193548305261773,2.823529411764706,114.41176470588235,0.029411764705882353,2.732362745098039
model_18,0.0001,0.001,100,2000,68,0.5,127232.0,2.8529411764705883,62.161764705882355,0.08237299329830258,0.06468893910046518,0.2772185612055985,0.2177849673940183,0.4443218954248366,0.9738562091503269,0.02012913649072414,0.044376235636045896,4.518382352941176,5.6667352941176485,6.954063535625517,-3.6105278556952123,-9.028043499836713,-1.1958876806832848,2.7205882352941178,58.98529411764706,0.1323529411764706,2.134078431372548
model_19,0.0001,0.001,100,3000,68,0.5,127232.0,2.8529411764705883,42.10294117647059,0.08992568979117477,0.060732603419080544,0.2730270762646062,0.18648466421145096,0.2946486928104575,0.7504901960784314,0.018765391862927798,0.049920447552325,5.090852459016395,6.252144262295087,4.71579476861167,-3.0462833995946847,-6.695504226786403,-2.074614162469414,2.1029411764705883,40.0,0.75,1.4197450980392154
model_20,0.0001,0.001,100,5000,68,0.5,127232.0,2.8529411764705883,25.720588235294116,0.08525231536025919,0.05448769136556851,0.2213013970917429,0.1439838919579243,0.18006535947712418,0.4678104575163399,0.01990950226244342,0.050113122171945676,5.303428571428572,6.373510204081633,2.8797555553911707,-3.0582377154375098,-5.316471488075723,-3.561473770294874,1.2941176470588236,24.426470588235293,1.5588235294117647,0.8187745098039214
model_21,0.0001,0.005,1,500,68,0.5,127232.0,2.8529411764705883,242.98529411764707,0.024621868777926572,0.02428486423166945,0.10562814400491329,0.10409847030870457,0.9683823529411764,1.0,0.011543248268159417,0.012590692336884476,1.2690882352941213,1.860135294117647,27.179968598354836,-18.858608866495185,-40.073618336201676,-8.412868837524288,2.8529411764705883,230.5441176470588,0.0,2.815156862745098
