model_id,drift_confidence,warning_confidence,ma_window,min_gap_samples,n_records,two_side_option,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_67,0.0001,0.05,10,1000,458,0.5,180554.47598253275,5.681222707423581,63.47379912663755,0.1556600437006436,0.12388790847032957,0.3015107846888577,0.24726510708033766,0.36094905216084255,0.5628062215205806,0.06473846027218688,0.11604328321541359,3.7800219780219773,5.425302747252747,4.476799542137954,-6.709768730549893,-12.315729721837199,-7.046526226172615,3.2816593886462884,59.085152838427945,2.3995633187772927,2.704729257641921
model_68,0.0001,0.05,10,2000,458,0.5,180554.47598253275,5.681222707423581,42.05240174672489,0.16345692101891238,0.1155246876519164,0.2933996706026258,0.2100646992070063,0.23382834396673338,0.47983697008388765,0.06351426121268172,0.12616577404258858,4.884660869565217,6.492797681159418,2.994533309995095,-5.481528808879093,-9.187305347750236,-7.065321762150944,2.7641921397379914,39.18777292576419,2.9170305676855897,1.9461237263464342
model_69,0.0001,0.05,10,3000,458,0.5,180554.47598253275,5.681222707423581,32.2467248908297,0.14399351196879662,0.09903865607216424,0.2379173926632839,0.1655864009286285,0.16282408671472373,0.3611264137224194,0.055602151624242264,0.11797738132208598,4.937949526813877,6.4158517350157735,2.3468618971381816,-5.404187499562536,-8.235543386138097,-7.861872001689601,2.1593886462882095,30.087336244541486,3.521834061135371,1.4761222707423585
model_70,0.0001,0.05,10,5000,458,0.5,180554.47598253275,5.681222707423581,22.43231441048035,0.11809650497758255,0.07909269963536655,0.17441693667198696,0.1179700495526709,0.10533911888265855,0.23749870035350384,0.049600393581873514,0.10497974827278686,5.015102941176477,6.103327941176477,1.673050030326733,-5.602945317329661,-7.562289569005739,-9.112356160923934,1.4213973799126638,21.010917030567686,4.259825327510917,0.94862154294032
model_71,0.0001,0.05,50,500,458,0.5,180554.47598253275,5.681222707423581,50.75545851528384,0.13546453697680896,0.10599533170929393,0.24427549870465934,0.1966306280671108,0.27912813490131755,0.4357396419190023,0.06707167280882471,0.11369377681462715,3.9481036585365903,5.4658414634146375,3.5469685409733622,-6.676658921644136,-11.188797621016688,-8.132379964970962,2.486899563318777,47.342794759825324,3.1943231441048034,2.002039301310043
model_72,0.0001,0.05,50,1000,458,0.5,180554.47598253275,5.681222707423581,41.56113537117904,0.1437869928694832,0.10864525009996502,0.25214191696917765,0.19579369023646212,0.248251392198862,0.42292111643672137,0.0694861517175991,0.12146303525384988,4.243558282208593,5.758195705521476,2.9259121236448395,-5.979923651406942,-9.66614105599665,-7.9119241194177645,2.38646288209607,38.7707423580786,3.2947598253275108,1.8342503639010186
model_73,0.0001,0.05,50,2000,458,0.5,180554.47598253275,5.681222707423581,31.458515283842793,0.14330107534330863,0.09927261105802364,0.23553060400679507,0.16548661995729252,0.16801149784228386,0.359563281140471,0.06523089465714552,0.12545869300921483,5.0495897435897446,6.384354487179492,2.240886828981174,-5.54969469867211,-8.326646975876047,-8.159035153956605,2.024017467248908,29.41048034934498,3.6572052401746724,1.3921542940320224
model_74,0.0001,0.05,50,3000,458,0.5,180554.47598253275,5.681222707423581,25.600436681222707,0.1344110648465105,0.09115896481133964,0.20982519152160697,0.14430754262741546,0.1371731325799525,0.30195948395441075,0.06021726919044193,0.12133749572879479,5.08135810810811,6.317773648648649,1.8669696041105073,-5.479524046833221,-7.723697942001358,-8.612895614532995,1.6921397379912664,23.90829694323144,3.989082969432314,1.1324774381368263
model_75,0.0001,0.05,50,5000,458,0.5,180554.47598253275,5.681222707423581,18.79694323144105,0.10512066467564149,0.07206769156854048,0.14833728009296895,0.10204440843806281,0.08993402635837774,0.19421185138177174,0.05587146820007418,0.1046954600944136,4.943674796747973,5.972658536585371,1.4157037436254072,-5.593936223874556,-7.229285209122102,-9.457484438674364,1.1637554585152838,17.633187772925766,4.5174672489082965,0.7911353711790386
model_76,0.0001,0.05,100,500,458,0.5,180554.47598253275,5.681222707423581,46.05240174672489,0.1247128472997879,0.09784698169075999,0.2269185976295859,0.18352923550649086,0.2570261197332222,0.40350502203507593,0.056332016414916405,0.10370635584209227,3.885619672131155,5.454784262295085,3.2504164133654943,-6.520098570321382,-10.611861130209746,-8.334479299110823,2.2707423580786026,43.00218340611354,3.410480349344978,1.8142197962154285
model_77,0.0001,0.05,100,1000,458,0.5,180554.47598253275,5.681222707423581,38.338427947598255,0.13031741926498855,0.0993045126293513,0.2310293014071011,0.181406618189416,0.22639871509316667,0.38852744655949123,0.05993065552853603,0.11006128900543258,4.265769736842114,5.717846710526319,2.734300734888784,-5.9737002612819055,-9.376576128266803,-8.202393332156271,2.1615720524017465,35.84497816593886,3.519650655021834,1.6570800582241623
model_78,0.0001,0.05,100,2000,458,0.5,180554.47598253275,5.681222707423581,29.33842794759825,0.1275884409408714,0.08954788272607306,0.21270452414035065,0.15163827350020503,0.15312629617150553,0.3247627964266803,0.05521380587489682,0.1121045240691391,5.041200000000002,6.346200689655178,2.121068939483727,-5.614774127453245,-8.205102560752984,-8.465898120410364,1.8231441048034935,27.495633187772924,3.8580786026200875,1.2596986899563307
model_79,0.0001,0.05,100,3000,458,0.5,180554.47598253275,5.681222707423581,24.078602620087338,0.12135845724984327,0.08239626893492487,0.190332098926152,0.1321752403896254,0.1238413832364513,0.27051433204464287,0.05154335310358773,0.11088990903046105,5.120826568265685,6.351218450184504,1.770675238435505,-5.576590647223883,-7.692509117382306,-8.902910888127206,1.5262008733624455,22.55240174672489,4.155021834061135,1.0152721979621535
model_80,0.0001,0.05,100,5000,458,0.5,180554.47598253275,5.681222707423581,17.74890829694323,0.10189723125176532,0.06997408584706703,0.14403658908122294,0.10022768757654658,0.08729417274080772,0.18624688148994595,0.04909880567195541,0.10088578694879845,5.004991596638659,6.023199159663868,1.340278556869624,-5.602963991519132,-7.148727898535592,-9.568073304386447,1.0938864628820961,16.655021834061134,4.5873362445414845,0.7437307132459964
model_81,0.0005,0.001,1,500,458,0.5,180554.47598253275,5.681222707423581,177.0065502183406,0.13808701710484933,0.11914194149692808,0.2928370690015905,0.2650988363050394,0.6410104603063118,0.7514210831623496,0.061513429952205344,0.10983924354382335,2.270722488038278,3.6799311004784654,12.194296264429235,-14.65638235001165,-30.356388182213685,-8.856597774521987,4.473799126637554,165.5109170305677,1.2074235807860263,4.174807860262009
model_82,0.0005,0.001,1,1000,458,0.5,180554.47598253275,5.681222707423581,105.55021834061135,0.1692581909745529,0.14360803046788903,0.34464195000920267,0.3049157880192627,0.5429524099926103,0.7330599501178103,0.0722401796648446,0.1324553782597284,3.098167865707434,4.660455155875299,7.292513659921352,-8.814418648482619,-18.20285559656465,-6.397492750860816,4.3384279475982535,98.65065502183405,1.3427947598253276,3.8878136826783116
model_83,0.0005,0.001,1,2000,458,0.5,180554.47598253275,5.681222707423581,60.519650655021834,0.1960115277524432,0.14117093255484425,0.3698355641881157,0.2723941663531059,0.330207113433417,0.6565615469882744,0.07221858031993755,0.1573204265175585,4.7291901234567915,6.444016790123455,4.220884784031816,-5.692249255386491,-11.071719366885407,-5.624784941995112,3.7685589519650655,56.4825327510917,1.9126637554585153,2.7218864628820962
model_84,0.0005,0.001,1,3000,458,0.5,180554.47598253275,5.681222707423581,43.29475982532751,0.18573823301980127,0.12389993471945929,0.317557379513534,0.2117625594137212,0.21918486888143965,0.495057236410306,0.06965976600330573,0.1579549846281664,5.078624671916009,6.735738057742783,3.0569945902709525,-5.365096956594543,-9.201765556853909,-6.67383689227272,2.8951965065502185,40.39956331877729,2.7860262008733625,1.9006739446870449
model_85,0.0005,0.001,1,5000,458,0.5,180554.47598253275,5.681222707423581,28.03930131004367,0.1606354111943731,0.10965263477628873,0.24056047512845635,0.16518008789770636,0.14677187038637077,0.3322825979212442,0.06484323842226083,0.14967432923489174,4.969760683760684,5.996655840455841,2.015921658914376,-5.551659969437791,-8.029780664842074,-8.469804861910323,1.8165938864628821,26.222707423580786,3.8646288209606987,1.223911208151383
model_86,0.0005,0.001,10,500,458,0.5,180554.47598253275,5.681222707423581,111.8406113537118,0.13867382992774668,0.11594096200256115,0.28387179072005614,0.24515202028246036,0.4719144875659774,0.6112479519652652,0.05956183533386078,0.10173113935013718,2.855639784946239,4.575781720430109,7.601438550358091,-10.264853100220439,-20.16733069065226,-8.073439632515447,3.683406113537118,104.37117903930131,1.997816593886463,3.264838427947598
model_87,0.0005,0.001,10,1000,458,0.5,180554.47598253275,5.681222707423581,74.23144104803494,0.1585005957221194,0.12892906387942243,0.3114343229616836,0.26034781293601494,0.40635993213054605,0.597549270163578,0.06678199768732775,0.11713410810958615,3.5231567567567597,5.207601621621623,5.120826791990173,-7.264941826369143,-13.844051334758184,-6.89460104597375,3.554585152838428,69.20087336244542,2.126637554585153,3.0179781659388643
model_88,0.0005,0.001,10,2000,458,0.5,180554.47598253275,5.681222707423581,47.08733624454148,0.1709823051509672,0.12207113034221967,0.31159395423642006,0.22353578346867578,0.2502120056143303,0.5200428226837808,0.06598419615944912,0.13046732009577403,4.784545961002785,6.535651810584955,3.2967817608644325,-5.60420160716679,-9.767155968142937,-6.771632723621948,3.0087336244541483,43.94759825327511,2.6724890829694323,2.1344949053857354
model_89,0.0005,0.001,10,3000,458,0.5,180554.47598253275,5.681222707423581,35.338427947598255,0.15585674253483828,0.10667171727501303,0.26294781032418424,0.18013059426049458,0.18531562231472326,0.39586588455070343,0.059626631852706106,0.12551064258425337,4.83649101796407,6.493356886227543,2.517773689205349,-5.339027143427831,-8.449220277492534,-7.4607864715919865,2.3449781659388647,32.993449781659386,3.336244541484716,1.623627365356623
model_90,0.0005,0.001,10,5000,458,0.5,180554.47598253275,5.681222707423581,24.08951965065502,0.12558772886714148,0.08800604351781059,0.18699050840310436,0.13259401314524796,0.12240261361922035,0.2531373778275268,0.05704439476833875,0.11008753105519699,4.589045936395762,5.865932155477033,1.778818718226422,-5.542652790237456,-7.651625831338295,-8.874629151783108,1.5305676855895196,22.558951965065503,4.150655021834061,1.0695123726346432
model_91,0.0005,0.001,50,500,458,0.5,180554.47598253275,5.681222707423581,58.80786026200873,0.1457453192841042,0.11397774947087218,0.2640856053794555,0.21138663734343682,0.2951129929022942,0.47543984221674945,0.06472318642341293,0.11795682406815625,3.872069767441867,5.487379069767447,3.9520033030041333,-7.032511016756876,-12.287862598991088,-7.898285007299157,2.7707423580786026,54.917030567685586,2.910480349344978,2.254465793304221
model_92,0.0005,0.001,50,1000,458,0.5,180554.47598253275,5.681222707423581,46.69432314410481,0.15389637956052332,0.11505452247808551,0.27112523970387026,0.20753561233980092,0.25841486890966725,0.45818515474307925,0.06692292836339464,0.12582290774997598,4.305789473684215,5.841015204678368,3.215685154498181,-6.1231916281201,-10.281342690677612,-7.627085529155755,2.6331877729257642,43.5938864628821,3.0480349344978164,2.0231179039301304
model_93,0.0005,0.001,50,2000,458,0.5,180554.47598253275,5.681222707423581,34.53056768558952,0.15248006974523112,0.10651674318264273,0.25238967688245345,0.17795624811382077,0.17699831813304714,0.38644793001330374,0.0656967993914912,0.12931345335283456,4.950856269113155,6.379705810397561,2.402758246584915,-5.558058476824009,-8.614486286416568,-7.872639331853056,2.2248908296943233,32.28165938864629,3.4563318777292578,1.5315924308588054
model_94,0.0005,0.001,50,3000,458,0.5,180554.47598253275,5.681222707423581,27.759825327510917,0.1418103168140752,0.09666729692855128,0.22030488348517682,0.15139119321581707,0.14077325334710383,0.3177512422503432,0.0590879946221151,0.12484347687828602,4.9999805825242785,6.310925566343048,1.9811934092193533,-5.509631955160539,-7.951460632398869,-8.456839887283731,1.8209606986899562,25.938864628820962,3.8602620087336246,1.2389985443959235
model_95,0.0005,0.001,50,5000,458,0.5,180554.47598253275,5.681222707423581,20.170305676855897,0.11390987200463354,0.0781537483642889,0.15990245622911,0.11080616687089702,0.09624732090696642,0.20903735289170686,0.05629012237623455,0.10994301953353591,4.9430352941176565,6.020006274509814,1.4859875806362979,-5.599528266863153,-7.361929652628226,-9.329681285771011,1.2707423580786026,18.899563318777293,4.4104803493449785,0.8598427947598246
model_96,0.0005,0.001,100,500,458,0.5,180554.47598253275,5.681222707423581,50.0589519650655,0.1303107455685653,0.10207620482060321,0.2411201300298525,0.19258291492007215,0.2696672006105605,0.43426684465889454,0.05959789394725941,0.10416088576114953,3.8985015873015976,5.565336507936516,3.509132380471327,-6.640809023210784,-11.090593909380814,-8.136440597593017,2.46943231441048,46.72052401746725,3.2117903930131004,1.9789941775836968
model_97,0.0005,0.001,100,1000,458,0.5,180554.47598253275,5.681222707423581,41.24017467248908,0.13827843966653763,0.10407565011665358,0.24839709459490475,0.19080643115821527,0.23958628066000273,0.42053493232371986,0.06377194855774347,0.11221544663912467,4.290261146496825,5.907641401273895,2.90633918217948,-5.9936676613089706,-9.656159524231922,-7.9484479307208575,2.3580786026200875,38.504366812227076,3.3231441048034935,1.798519650655021
model_98,0.0005,0.001,100,2000,458,0.5,180554.47598253275,5.681222707423581,31.329694323144103,0.13844186961663038,0.09536563805212532,0.2323833257867099,0.161326541339424,0.1633066777316071,0.3565812983004095,0.05985444573715244,0.11673185414637736,5.104046357615902,6.499020529801331,2.219936591552917,-5.5666434986075615,-8.338046180876807,-8.185308969700014,1.9912663755458515,29.320960698689955,3.6899563318777293,1.3583056768558945
model_99,0.0005,0.001,100,3000,458,0.5,180554.47598253275,5.681222707423581,25.59170305676856,0.1285936780899702,0.08654733850486161,0.20188272052985512,0.1370542372304849,0.1254843928440769,0.2898498626198986,0.05467588164486737,0.11317952636091734,5.130687943262418,6.43431347517731,1.8622030031535177,-5.559587780675631,-7.812161204233785,-8.730244300337601,1.6288209606986899,23.96288209606987,4.0524017467248905,1.0899825327510912
model_100,0.0005,0.001,100,5000,458,0.5,180554.47598253275,5.681222707423581,18.722707423580786,0.10724393437574475,0.072669767013462,0.15412366237991615,0.1051256467654145,0.09304386141015988,0.20644184104561705,0.05367890491937447,0.10420983158915013,4.980603174603179,6.030050793650799,1.3991444962842006,-5.602977903578547,-7.237606395357039,-9.471253177339955,1.1637554585152838,17.558951965065503,4.5174672489082965,0.7870291120815133
model_101,0.0005,0.005,1,500,458,0.5,180554.47598253275,5.681222707423581,177.0065502183406,0.13808701710484933,0.11914194149692808,0.2928370690015905,0.2650988363050394,0.6410104603063118,0.7514210831623496,0.061513429952205344,0.10983924354382335,2.270722488038278,3.6799311004784654,12.194296264429235,-14.65638235001165,-30.356388182213685,-8.856597774521987,4.473799126637554,165.5109170305677,1.2074235807860263,4.174807860262009
model_102,0.0005,0.005,1,1000,458,0.5,180554.47598253275,5.681222707423581,105.55021834061135,0.1692581909745529,0.14360803046788903,0.34464195000920267,0.3049157880192627,0.5429524099926103,0.7330599501178103,0.0722401796648446,0.1324553782597284,3.098167865707434,4.660455155875299,7.292513659921352,-8.814418648482619,-18.20285559656465,-6.397492750860816,4.3384279475982535,98.65065502183405,1.3427947598253276,3.8878136826783116
model_103,0.0005,0.005,1,2000,458,0.5,180554.47598253275,5.681222707423581,60.519650655021834,0.1960115277524432,0.14117093255484425,0.3698355641881157,0.2723941663531059,0.330207113433417,0.6565615469882744,0.07221858031993755,0.1573204265175585,4.7291901234567915,6.444016790123455,4.220884784031816,-5.692249255386491,-11.071719366885407,-5.624784941995112,3.7685589519650655,56.4825327510917,1.9126637554585153,2.7218864628820962
model_104,0.0005,0.005,1,3000,458,0.5,180554.47598253275,5.681222707423581,43.29475982532751,0.18573823301980127,0.12389993471945929,0.317557379513534,0.2117625594137212,0.21918486888143965,0.495057236410306,0.06965976600330573,0.1579549846281664,5.078624671916009,6.735738057742783,3.0569945902709525,-5.365096956594543,-9.201765556853909,-6.67383689227272,2.8951965065502185,40.39956331877729,2.7860262008733625,1.9006739446870449
model_105,0.0005,0.005,1,5000,458,0.5,180554.47598253275,5.681222707423581,28.03930131004367,0.1606354111943731,0.10965263477628873,0.24056047512845635,0.16518008789770636,0.14677187038637077,0.3322825979212442,0.06484323842226083,0.14967432923489174,4.969760683760684,5.996655840455841,2.015921658914376,-5.551659969437791,-8.029780664842074,-8.469804861910323,1.8165938864628821,26.222707423580786,3.8646288209606987,1.223911208151383
model_106,0.0005,0.005,10,500,458,0.5,180554.47598253275,5.681222707423581,111.8406113537118,0.13867382992774668,0.11594096200256115,0.28387179072005614,0.24515202028246036,0.4719144875659774,0.6112479519652652,0.05956183533386078,0.10173113935013718,2.855639784946239,4.575781720430109,7.601438550358091,-10.264853100220439,-20.16733069065226,-8.073439632515447,3.683406113537118,104.37117903930131,1.997816593886463,3.264838427947598
model_107,0.0005,0.005,10,1000,458,0.5,180554.47598253275,5.681222707423581,74.23144104803494,0.1585005957221194,0.12892906387942243,0.3114343229616836,0.26034781293601494,0.40635993213054605,0.597549270163578,0.06678199768732775,0.11713410810958615,3.5231567567567597,5.207601621621623,5.120826791990173,-7.264941826369143,-13.844051334758184,-6.89460104597375,3.554585152838428,69.20087336244542,2.126637554585153,3.0179781659388643
model_108,0.0005,0.005,10,2000,458,0.5,180554.47598253275,5.681222707423581,47.08733624454148,0.1709823051509672,0.12207113034221967,0.31159395423642006,0.22353578346867578,0.2502120056143303,0.5200428226837808,0.06598419615944912,0.13046732009577403,4.784545961002785,6.535651810584955,3.2967817608644325,-5.60420160716679,-9.767155968142937,-6.771632723621948,3.0087336244541483,43.94759825327511,2.6724890829694323,2.1344949053857354
model_109,0.0005,0.005,10,3000,458,0.5,180554.47598253275,5.681222707423581,35.338427947598255,0.15585674253483828,0.10667171727501303,0.26294781032418424,0.18013059426049458,0.18531562231472326,0.39586588455070343,0.059626631852706106,0.12551064258425337,4.83649101796407,6.493356886227543,2.517773689205349,-5.339027143427831,-8.449220277492534,-7.4607864715919865,2.3449781659388647,32.993449781659386,3.336244541484716,1.623627365356623
model_110,0.0005,0.005,10,5000,458,0.5,180554.47598253275,5.681222707423581,24.08951965065502,0.12558772886714148,0.08800604351781059,0.18699050840310436,0.13259401314524796,0.12240261361922035,0.2531373778275268,0.05704439476833875,0.11008753105519699,4.589045936395762,5.865932155477033,1.778818718226422,-5.542652790237456,-7.651625831338295,-8.874629151783108,1.5305676855895196,22.558951965065503,4.150655021834061,1.0695123726346432
model_111,0.0005,0.005,50,500,458,0.5,180554.47598253275,5.681222707423581,58.80786026200873,0.1457453192841042,0.11397774947087218,0.2640856053794555,0.21138663734343682,0.2951129929022942,0.47543984221674945,0.06472318642341293,0.11795682406815625,3.872069767441867,5.487379069767447,3.9520033030041333,-7.032511016756876,-12.287862598991088,-7.898285007299157,2.7707423580786026,54.917030567685586,2.910480349344978,2.254465793304221
model_112,0.0005,0.005,50,1000,458,0.5,180554.47598253275,5.681222707423581,46.69432314410481,0.15389637956052332,0.11505452247808551,0.27112523970387026,0.20753561233980092,0.25841486890966725,0.45818515474307925,0.06692292836339464,0.12582290774997598,4.305789473684215,5.841015204678368,3.215685154498181,-6.1231916281201,-10.281342690677612,-7.627085529155755,2.6331877729257642,43.5938864628821,3.0480349344978164,2.0231179039301304
model_113,0.0005,0.005,50,2000,458,0.5,180554.47598253275,5.681222707423581,34.53056768558952,0.15248006974523112,0.10651674318264273,0.25238967688245345,0.17795624811382077,0.17699831813304714,0.38644793001330374,0.0656967993914912,0.12931345335283456,4.950856269113155,6.379705810397561,2.402758246584915,-5.558058476824009,-8.614486286416568,-7.872639331853056,2.2248908296943233,32.28165938864629,3.4563318777292578,1.5315924308588054
model_114,0.0005,0.005,50,3000,458,0.5,180554.47598253275,5.681222707423581,27.759825327510917,0.1418103168140752,0.09666729692855128,0.22030488348517682,0.15139119321581707,0.14077325334710383,0.3177512422503432,0.0590879946221151,0.12484347687828602,4.9999805825242785,6.310925566343048,1.9811934092193533,-5.509631955160539,-7.951460632398869,-8.456839887283731,1.8209606986899562,25.938864628820962,3.8602620087336246,1.2389985443959235
model_115,0.0005,0.005,50,5000,458,0.5,180554.47598253275,5.681222707423581,20.170305676855897,0.11390987200463354,0.0781537483642889,0.15990245622911,0.11080616687089702,0.09624732090696642,0.20903735289170686,0.05629012237623455,0.10994301953353591,4.9430352941176565,6.020006274509814,1.4859875806362979,-5.599528266863153,-7.361929652628226,-9.329681285771011,1.2707423580786026,18.899563318777293,4.4104803493449785,0.8598427947598246
model_116,0.0005,0.005,100,500,458,0.5,180554.47598253275,5.681222707423581,50.0589519650655,0.1303107455685653,0.10207620482060321,0.2411201300298525,0.19258291492007215,0.2696672006105605,0.43426684465889454,0.05959789394725941,0.10416088576114953,3.8985015873015976,5.565336507936516,3.509132380471327,-6.640809023210784,-11.090593909380814,-8.136440597593017,2.46943231441048,46.72052401746725,3.2117903930131004,1.9789941775836968
model_117,0.0005,0.005,100,1000,458,0.5,180554.47598253275,5.681222707423581,41.24017467248908,0.13827843966653763,0.10407565011665358,0.24839709459490475,0.19080643115821527,0.23958628066000273,0.42053493232371986,0.06377194855774347,0.11221544663912467,4.290261146496825,5.907641401273895,2.90633918217948,-5.9936676613089706,-9.656159524231922,-7.9484479307208575,2.3580786026200875,38.504366812227076,3.3231441048034935,1.798519650655021
model_118,0.0005,0.005,100,2000,458,0.5,180554.47598253275,5.681222707423581,31.329694323144103,0.13844186961663038,0.09536563805212532,0.2323833257867099,0.161326541339424,0.1633066777316071,0.3565812983004095,0.05985444573715244,0.11673185414637736,5.104046357615902,6.499020529801331,2.219936591552917,-5.5666434986075615,-8.338046180876807,-8.185308969700014,1.9912663755458515,29.320960698689955,3.6899563318777293,1.3583056768558945
model_119,0.0005,0.005,100,3000,458,0.5,180554.47598253275,5.681222707423581,25.59170305676856,0.1285936780899702,0.08654733850486161,0.20188272052985512,0.1370542372304849,0.1254843928440769,0.2898498626198986,0.05467588164486737,0.11317952636091734,5.130687943262418,6.43431347517731,1.8622030031535177,-5.559587780675631,-7.812161204233785,-8.730244300337601,1.6288209606986899,23.96288209606987,4.0524017467248905,1.0899825327510912
model_120,0.0005,0.005,100,5000,458,0.5,180554.47598253275,5.681222707423581,18.722707423580786,0.10724393437574475,0.072669767013462,0.15412366237991615,0.1051256467654145,0.09304386141015988,0.20644184104561705,0.05367890491937447,0.10420983158915013,4.980603174603179,6.030050793650799,1.3991444962842006,-5.602977903578547,-7.237606395357039,-9.471253177339955,1.1637554585152838,17.558951965065503,4.5174672489082965,0.7870291120815133
model_121,0.0005,0.01,1,500,458,0.5,180554.47598253275,5.681222707423581,177.0065502183406,0.13808701710484933,0.11914194149692808,0.2928370690015905,0.2650988363050394,0.6410104603063118,0.7514210831623496,0.061513429952205344,0.10983924354382335,2.270722488038278,3.6799311004784654,12.194296264429235,-14.65638235001165,-30.356388182213685,-8.856597774521987,4.473799126637554,165.5109170305677,1.2074235807860263,4.174807860262009
model_122,0.0005,0.01,1,1000,458,0.5,180554.47598253275,5.681222707423581,105.55021834061135,0.1692581909745529,0.14360803046788903,0.34464195000920267,0.3049157880192627,0.5429524099926103,0.7330599501178103,0.0722401796648446,0.1324553782597284,3.098167865707434,4.660455155875299,7.292513659921352,-8.814418648482619,-18.20285559656465,-6.397492750860816,4.3384279475982535,98.65065502183405,1.3427947598253276,3.8878136826783116
model_123,0.0005,0.01,1,2000,458,0.5,180554.47598253275,5.681222707423581,60.519650655021834,0.1960115277524432,0.14117093255484425,0.3698355641881157,0.2723941663531059,0.330207113433417,0.6565615469882744,0.07221858031993755,0.1573204265175585,4.7291901234567915,6.444016790123455,4.220884784031816,-5.692249255386491,-11.071719366885407,-5.624784941995112,3.7685589519650655,56.4825327510917,1.9126637554585153,2.7218864628820962
model_124,0.0005,0.01,1,3000,458,0.5,180554.47598253275,5.681222707423581,43.29475982532751,0.18573823301980127,0.12389993471945929,0.317557379513534,0.2117625594137212,0.21918486888143965,0.495057236410306,0.06965976600330573,0.1579549846281664,5.078624671916009,6.735738057742783,3.0569945902709525,-5.365096956594543,-9.201765556853909,-6.67383689227272,2.8951965065502185,40.39956331877729,2.7860262008733625,1.9006739446870449
model_125,0.0005,0.01,1,5000,458,0.5,180554.47598253275,5.681222707423581,28.03930131004367,0.1606354111943731,0.10965263477628873,0.24056047512845635,0.16518008789770636,0.14677187038637077,0.3322825979212442,0.06484323842226083,0.14967432923489174,4.969760683760684,5.996655840455841,2.015921658914376,-5.551659969437791,-8.029780664842074,-8.469804861910323,1.8165938864628821,26.222707423580786,3.8646288209606987,1.223911208151383
model_126,0.0005,0.01,10,500,458,0.5,180554.47598253275,5.681222707423581,111.8406113537118,0.13867382992774668,0.11594096200256115,0.28387179072005614,0.24515202028246036,0.4719144875659774,0.6112479519652652,0.05956183533386078,0.10173113935013718,2.855639784946239,4.575781720430109,7.601438550358091,-10.264853100220439,-20.16733069065226,-8.073439632515447,3.683406113537118,104.37117903930131,1.997816593886463,3.264838427947598
model_127,0.0005,0.01,10,1000,458,0.5,180554.47598253275,5.681222707423581,74.23144104803494,0.1585005957221194,0.12892906387942243,0.3114343229616836,0.26034781293601494,0.40635993213054605,0.597549270163578,0.06678199768732775,0.11713410810958615,3.5231567567567597,5.207601621621623,5.120826791990173,-7.264941826369143,-13.844051334758184,-6.89460104597375,3.554585152838428,69.20087336244542,2.126637554585153,3.0179781659388643
model_128,0.0005,0.01,10,2000,458,0.5,180554.47598253275,5.681222707423581,47.08733624454148,0.1709823051509672,0.12207113034221967,0.31159395423642006,0.22353578346867578,0.2502120056143303,0.5200428226837808,0.06598419615944912,0.13046732009577403,4.784545961002785,6.535651810584955,3.2967817608644325,-5.60420160716679,-9.767155968142937,-6.771632723621948,3.0087336244541483,43.94759825327511,2.6724890829694323,2.1344949053857354
model_129,0.0005,0.01,10,3000,458,0.5,180554.47598253275,5.681222707423581,35.338427947598255,0.15585674253483828,0.10667171727501303,0.26294781032418424,0.18013059426049458,0.18531562231472326,0.39586588455070343,0.059626631852706106,0.12551064258425337,4.83649101796407,6.493356886227543,2.517773689205349,-5.339027143427831,-8.449220277492534,-7.4607864715919865,2.3449781659388647,32.993449781659386,3.336244541484716,1.623627365356623
model_130,0.0005,0.01,10,5000,458,0.5,180554.47598253275,5.681222707423581,24.08951965065502,0.12558772886714148,0.08800604351781059,0.18699050840310436,0.13259401314524796,0.12240261361922035,0.2531373778275268,0.05704439476833875,0.11008753105519699,4.589045936395762,5.865932155477033,1.778818718226422,-5.542652790237456,-7.651625831338295,-8.874629151783108,1.5305676855895196,22.558951965065503,4.150655021834061,1.0695123726346432
model_131,0.0005,0.01,50,500,458,0.5,180554.47598253275,5.681222707423581,58.80786026200873,0.1457453192841042,0.11397774947087218,0.2640856053794555,0.21138663734343682,0.2951129929022942,0.47543984221674945,0.06472318642341293,0.11795682406815625,3.872069767441867,5.487379069767447,3.9520033030041333,-7.032511016756876,-12.287862598991088,-7.898285007299157,2.7707423580786026,54.917030567685586,2.910480349344978,2.254465793304221
model_132,0.0005,0.01,50,1000,458,0.5,180554.47598253275,5.681222707423581,46.69432314410481,0.15389637956052332,0.11505452247808551,0.27112523970387026,0.20753561233980092,0.25841486890966725,0.45818515474307925,0.06692292836339464,0.12582290774997598,4.305789473684215,5.841015204678368,3.215685154498181,-6.1231916281201,-10.281342690677612,-7.627085529155755,2.6331877729257642,43.5938864628821,3.0480349344978164,2.0231179039301304
model_133,0.0005,0.01,50,2000,458,0.5,180554.47598253275,5.681222707423581,34.53056768558952,0.15248006974523112,0.10651674318264273,0.25238967688245345,0.17795624811382077,0.17699831813304714,0.38644793001330374,0.0656967993914912,0.12931345335283456,4.950856269113155,6.379705810397561,2.402758246584915,-5.558058476824009,-8.614486286416568,-7.872639331853056,2.2248908296943233,32.28165938864629,3.4563318777292578,1.5315924308588054
