model_id,window_size,regime_threshold,regime_landmark,min_gap_samples,n_records,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_27,25,0.05,4.0,1000,229,5.681222707423581,1.0087336244541485,0.0012476606363069245,0.0007851944271158205,0.0007939658594680427,0.0004996691808918856,0.0,0.0007278020378457057,0.0,0.004366812227074236,6.224000000000018,6.224000000000018,0.25945153199644605,-5.6783971419389605,-5.683200635388743,-11.352851290410578,0.004366812227074236,1.0043668122270741,5.676855895196507,0.002748180494905373
model_28,25,0.05,4.0,2000,229,5.681222707423581,1.0087336244541485,0.0012476606363069245,0.0007851944271158205,0.0007939658594680427,0.0004996691808918856,0.0,0.0007278020378457057,0.0,0.004366812227074236,6.224000000000018,6.224000000000018,0.25945153199644605,-5.6783971419389605,-5.683200635388743,-11.352851290410578,0.004366812227074236,1.0043668122270741,5.676855895196507,0.002748180494905373
model_29,25,0.05,4.0,3000,229,5.681222707423581,1.0087336244541485,0.0012476606363069245,0.0007851944271158205,0.0007939658594680427,0.0004996691808918856,0.0,0.0007278020378457057,0.0,0.004366812227074236,6.224000000000018,6.224000000000018,0.25945153199644605,-5.6783971419389605,-5.683200635388743,-11.352851290410578,0.004366812227074236,1.0043668122270741,5.676855895196507,0.002748180494905373
model_30,25,0.05,4.0,5000,229,5.681222707423581,1.0087336244541485,0.0012476606363069245,0.0007851944271158205,0.0007939658594680427,0.0004996691808918856,0.0,0.0007278020378457057,0.0,0.004366812227074236,6.224000000000018,6.224000000000018,0.25945153199644605,-5.6783971419389605,-5.683200635388743,-11.352851290410578,0.004366812227074236,1.0043668122270741,5.676855895196507,0.002748180494905373
model_31,25,0.05,4.5,200,229,5.681222707423581,1.0,0.0012476606363069245,0.000618839675608234,0.0007939658594680427,0.0003938070662961489,0.0,0.0007278020378457057,0.0,0.004366812227074236,7.024000000000001,7.024000000000001,0.2593373444105373,-5.678864086023935,-5.683667579473718,-11.353318234495552,0.004366812227074236,0.9956331877729258,5.676855895196507,0.0021659388646288204
model_32,25,0.05,4.5,500,229,5.681222707423581,1.0,0.0012476606363069245,0.000618839675608234,0.0007939658594680427,0.0003938070662961489,0.0,0.0007278020378457057,0.0,0.004366812227074236,7.024000000000001,7.024000000000001,0.2593373444105373,-5.678864086023935,-5.683667579473718,-11.353318234495552,0.004366812227074236,0.9956331877729258,5.676855895196507,0.0021659388646288204
model_33,25,0.05,4.5,1000,229,5.681222707423581,1.0,0.0012476606363069245,0.000618839675608234,0.0007939658594680427,0.0003938070662961489,0.0,0.0007278020378457057,0.0,0.004366812227074236,7.024000000000001,7.024000000000001,0.2593373444105373,-5.678864086023935,-5.683667579473718,-11.353318234495552,0.004366812227074236,0.9956331877729258,5.676855895196507,0.0021659388646288204
model_34,25,0.05,4.5,2000,229,5.681222707423581,1.0,0.0012476606363069245,0.000618839675608234,0.0007939658594680427,0.0003938070662961489,0.0,0.0007278020378457057,0.0,0.004366812227074236,7.024000000000001,7.024000000000001,0.2593373444105373,-5.678864086023935,-5.683667579473718,-11.353318234495552,0.004366812227074236,0.9956331877729258,5.676855895196507,0.0021659388646288204
model_35,25,0.05,4.5,3000,229,5.681222707423581,1.0,0.0012476606363069245,0.000618839675608234,0.0007939658594680427,0.0003938070662961489,0.0,0.0007278020378457057,0.0,0.004366812227074236,7.024000000000001,7.024000000000001,0.2593373444105373,-5.678864086023935,-5.683667579473718,-11.353318234495552,0.004366812227074236,0.9956331877729258,5.676855895196507,0.0021659388646288204
model_36,25,0.05,4.5,5000,229,5.681222707423581,1.0,0.0012476606363069245,0.000618839675608234,0.0007939658594680427,0.0003938070662961489,0.0,0.0007278020378457057,0.0,0.004366812227074236,7.024000000000001,7.024000000000001,0.2593373444105373,-5.678864086023935,-5.683667579473718,-11.353318234495552,0.004366812227074236,0.9956331877729258,5.676855895196507,0.0021659388646288204
model_37,25,0.05,5.0,200,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0032877244056283344,0.0030922880842439563,0.002513556618819776,0.0,0.0029112081513828236,0.0,0.008733624454148471,5.876000000000003,5.876000000000003,0.258340281724105,-5.677706034990621,-5.681068480405468,-11.352880707479704,0.008733624454148471,0.9956331877729258,5.672489082969432,0.0060029112081513795
model_38,25,0.05,5.0,500,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0032877244056283344,0.0030922880842439563,0.002513556618819776,0.0,0.0029112081513828236,0.0,0.008733624454148471,5.876000000000003,5.876000000000003,0.258340281724105,-5.677706034990621,-5.681068480405468,-11.352880707479704,0.008733624454148471,0.9956331877729258,5.672489082969432,0.0060029112081513795
model_39,25,0.05,5.0,1000,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0032877244056283344,0.0030922880842439563,0.002513556618819776,0.0,0.0029112081513828236,0.0,0.008733624454148471,5.876000000000003,5.876000000000003,0.258340281724105,-5.677706034990621,-5.681068480405468,-11.352880707479704,0.008733624454148471,0.9956331877729258,5.672489082969432,0.0060029112081513795
model_40,25,0.05,5.0,2000,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0032877244056283344,0.0030922880842439563,0.002513556618819776,0.0,0.0029112081513828236,0.0,0.008733624454148471,5.876000000000003,5.876000000000003,0.258340281724105,-5.677706034990621,-5.681068480405468,-11.352880707479704,0.008733624454148471,0.9956331877729258,5.672489082969432,0.0060029112081513795
model_41,25,0.05,5.0,3000,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0032877244056283344,0.0030922880842439563,0.002513556618819776,0.0,0.0029112081513828236,0.0,0.008733624454148471,5.876000000000003,5.876000000000003,0.258340281724105,-5.677706034990621,-5.681068480405468,-11.352880707479704,0.008733624454148471,0.9956331877729258,5.672489082969432,0.0060029112081513795
model_42,25,0.05,5.0,5000,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0032877244056283344,0.0030922880842439563,0.002513556618819776,0.0,0.0029112081513828236,0.0,0.008733624454148471,5.876000000000003,5.876000000000003,0.258340281724105,-5.677706034990621,-5.681068480405468,-11.352880707479704,0.008733624454148471,0.9956331877729258,5.672489082969432,0.0060029112081513795
model_43,25,0.05,5.5,200,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0030104664864490176,0.0030922880842439563,0.0023074040798701785,0.0,0.0029112081513828236,0.0,0.008733624454148471,6.276000000000005,6.276000000000005,0.258340281724105,-5.677062273527366,-5.679464020252257,-11.352717295361428,0.008733624454148471,0.9956331877729258,5.672489082969432,0.005420669577874811
model_44,25,0.05,5.5,500,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0030104664864490176,0.0030922880842439563,0.0023074040798701785,0.0,0.0029112081513828236,0.0,0.008733624454148471,6.276000000000005,6.276000000000005,0.258340281724105,-5.677062273527366,-5.679464020252257,-11.352717295361428,0.008733624454148471,0.9956331877729258,5.672489082969432,0.005420669577874811
model_45,25,0.05,5.5,1000,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0030104664864490176,0.0030922880842439563,0.0023074040798701785,0.0,0.0029112081513828236,0.0,0.008733624454148471,6.276000000000005,6.276000000000005,0.258340281724105,-5.677062273527366,-5.679464020252257,-11.352717295361428,0.008733624454148471,0.9956331877729258,5.672489082969432,0.005420669577874811
model_46,25,0.05,5.5,2000,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0030104664864490176,0.0030922880842439563,0.0023074040798701785,0.0,0.0029112081513828236,0.0,0.008733624454148471,6.276000000000005,6.276000000000005,0.258340281724105,-5.677062273527366,-5.679464020252257,-11.352717295361428,0.008733624454148471,0.9956331877729258,5.672489082969432,0.005420669577874811
model_47,25,0.05,5.5,3000,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0030104664864490176,0.0030922880842439563,0.0023074040798701785,0.0,0.0029112081513828236,0.0,0.008733624454148471,6.276000000000005,6.276000000000005,0.258340281724105,-5.677062273527366,-5.679464020252257,-11.352717295361428,0.008733624454148471,0.9956331877729258,5.672489082969432,0.005420669577874811
model_48,25,0.05,5.5,5000,229,5.681222707423581,1.0043668122270741,0.004158868787689748,0.0030104664864490176,0.0030922880842439563,0.0023074040798701785,0.0,0.0029112081513828236,0.0,0.008733624454148471,6.276000000000005,6.276000000000005,0.258340281724105,-5.677062273527366,-5.679464020252257,-11.352717295361428,0.008733624454148471,0.9956331877729258,5.672489082969432,0.005420669577874811
model_49,25,0.05,6.0,200,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.00036930754834684583,0.0007939658594680427,0.00023501389440253802,0.0,0.0007278020378457057,0.0,0.004366812227074236,8.224000000000018,8.224000000000018,0.2593917148905969,-5.679813923614618,-5.684617417064399,-11.354268072086233,0.004366812227074236,1.0,5.676855895196507,0.0012925764192139606
model_50,25,0.05,6.0,500,229,5.681222707423581,1.0043668122270741,0.0012476606363069245,0.00036930754834684583,0.0007939658594680427,0.00023501389440253802,0.0,0.0007278020378457057,0.0,0.004366812227074236,8.224000000000018,8.224000000000018,0.2593917148905969,-5.679813923614618,-5.684617417064399,-11.354268072086233,0.004366812227074236,1.0,5.676855895196507,0.0012925764192139606
