model_id,delta,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_44,0.005,300,4000,34,127232.0,2.8529411764705883,31.264705882352942,0.09327545402847115,0.06176349384893669,0.2577021664278818,0.16502408854153586,0.18594771241830066,0.5720588235294117,0.016810958254269443,0.0531941808981657,5.410538461538457,6.3757615384615365,3.4883011303112794,-2.9221841048882715,-5.6398112243849905,-2.857488192198736,1.6764705882352942,29.58823529411765,1.1764705882352942,1.1235294117647059
model_45,0.005,300,5000,34,127232.0,2.8529411764705883,25.0,0.09680898207088395,0.06680215385392964,0.26042085709103946,0.1832314678715997,0.25743464052287585,0.556045751633987,0.02226998491704373,0.05617269984917043,4.477777777777777,5.6356,2.780931915019529,-2.729645674763179,-4.894055512428536,-3.176852520636383,1.411764705882353,23.58823529411765,1.4411764705882353,0.9642549019607841
model_46,0.01,10,1000,34,127232.0,2.8529411764705883,46.529411764705884,0.07116579319040278,0.06254984511852106,0.2121571194424369,0.18696061921960333,0.3779411764705882,0.5038398692810457,0.027368675442591327,0.039344450458678036,2.7794166666666693,3.9922833333333343,5.1110893300982365,-2.9165373654691873,-6.130495786160919,-2.4860287433586157,1.7941176470588236,43.35294117647059,1.0588235294117647,1.5707843137254904
model_47,0.01,10,2000,34,127232.0,2.8529411764705883,29.147058823529413,0.09684359319573245,0.07317111823979298,0.24799613508609017,0.1877614992642228,0.22320261437908495,0.4543300653594771,0.026829398786647335,0.05586710989577045,3.729304347826092,4.944730434782612,3.2039664457332226,-2.1321016670971265,-4.234694676242192,-2.3455110448775347,1.6764705882352942,27.176470588235293,1.1764705882352942,1.2128039215686273
model_48,0.01,10,3000,34,127232.0,2.8529411764705883,22.08823529411765,0.09273058882718058,0.066156878679337,0.21993545835159614,0.1569726897182396,0.19468954248366013,0.3715686274509804,0.025727493632578428,0.055048892730865384,4.288095238095237,5.0366190476190456,2.45151978044739,-2.341983120526709,-3.9919041937448903,-3.1346696427411476,1.2941176470588236,20.794117647058822,1.5588235294117647,0.8922352941176475
model_49,0.01,10,4000,34,127232.0,2.8529411764705883,17.58823529411765,0.10171571266925916,0.07326047846468511,0.21345733096676595,0.15536012121364168,0.14959150326797385,0.30857843137254903,0.0294397154451067,0.06279690582264072,4.077333333333335,5.271377777777783,1.934862853592141,-2.248097888064517,-3.5745628585163063,-3.3495712851915633,1.1764705882352942,16.41176470588235,1.6764705882352942,0.8443137254901961
model_50,0.01,10,5000,34,127232.0,2.8529411764705883,14.823529411764707,0.09169929075344013,0.0666428198972735,0.1829529970567031,0.1353302749067919,0.1516339869281046,0.26486928104575164,0.02984770731355062,0.0582293995059845,4.084666666666668,4.749866666666666,1.6401256805539117,-2.4693465697908374,-3.5887578013726698,-3.909640953999921,0.9117647058823529,13.911764705882353,1.9411764705882353,0.6613333333333329
model_51,0.01,25,1000,34,127232.0,2.8529411764705883,64.0,0.06794837600050792,0.06020719770165091,0.225945177879991,0.20162641468639395,0.4785947712418301,0.7100490196078431,0.023283058411053523,0.036568155687758355,3.1522222222222207,4.383385185185182,7.0875621375310685,-3.612265101715008,-8.314055917999204,-2.02607557592585,2.2941176470588234,60.11764705882353,0.5588235294117647,2.053176470588236
model_52,0.01,25,2000,34,127232.0,2.8529411764705883,38.294117647058826,0.09218397851463259,0.06856131929604126,0.26578100576361313,0.20044044231009714,0.28553921568627455,0.61968954248366,0.023713434081475502,0.051529549395312464,4.074538461538465,5.797323076923072,4.240747795597112,-2.432416440471435,-5.35011702271575,-1.9441543846433949,2.0,35.970588235294116,0.8529411764705882,1.4868431372549018
model_53,0.01,25,3000,34,127232.0,2.8529411764705883,27.676470588235293,0.09795238332682339,0.07084380738116423,0.2497455440677502,0.18475437909377412,0.23537581699346408,0.4700980392156863,0.026095938531090275,0.056814789723773046,4.060869565217393,5.582669565217395,3.072201591904367,-2.311360644227796,-4.440133252769603,-2.5705037517215987,1.6176470588235294,26.058823529411764,1.2352941176470589,1.1267450980392164
model_54,0.01,25,4000,34,127232.0,2.8529411764705883,21.970588235294116,0.09591896886046657,0.07325320130744814,0.23253071264579292,0.17725964960611873,0.19027777777777777,0.4246732026143791,0.02913314504066091,0.056953278932076044,3.7579999999999996,5.559609090909086,2.4411172919872173,-2.543140656029206,-4.2869557123418005,-3.377115480814085,1.2647058823529411,20.705882352941178,1.588235294117647,0.9538039215686278
model_55,0.01,25,5000,34,127232.0,2.8529411764705883,18.352941176470587,0.10720521105814225,0.08258472620502909,0.2425467006252422,0.19085294094749228,0.20743464052287583,0.39934640522875814,0.031084001567747682,0.06513522511200528,3.871636363636368,4.908709090909092,2.0180827612735235,-2.2645523890298414,-3.7171988928404156,-3.2441114900657304,1.2352941176470589,17.11764705882353,1.6176470588235294,0.9150392156862752
model_56,0.01,50,1000,34,127232.0,2.8529411764705883,91.91176470588235,0.05180377565180888,0.04803234757254695,0.19127513567635732,0.17686850459080422,0.6611928104575163,0.8151960784313727,0.021814312932953623,0.027236400059973118,2.778000000000001,3.797466666666666,10.270723606343946,-5.990000263830623,-13.53053155757927,-2.778558146368064,2.5,87.11764705882354,0.35294117647058826,2.3403529411764707
model_57,0.01,50,2000,34,127232.0,2.8529411764705883,51.3235294117647,0.07975572747963644,0.058002525260830544,0.2572631090700441,0.18885367888593446,0.41764705882352937,0.7645424836601307,0.02159289942508677,0.04331743391691028,4.508266666666668,5.46336666666667,5.724836149248432,-3.2829223495106086,-7.54292229191754,-1.8293929665424369,2.2941176470588234,48.55882352941177,0.5588235294117647,1.6692156862745093
model_58,0.01,50,3000,34,127232.0,2.8529411764705883,36.26470588235294,0.08741238934383341,0.06895204022228495,0.25168817029218404,0.20252075164852257,0.3599673202614379,0.6028594771241831,0.026765817751635435,0.049045716009949246,3.3994615384615354,4.776592307692305,4.0569704994673925,-2.612977340233157,-5.6378922951941055,-2.1593433921644474,1.8529411764705883,34.411764705882355,1.0,1.447098039215687
model_59,0.01,50,4000,34,127232.0,2.8529411764705883,28.11764705882353,0.07636910037174473,0.0519099533915933,0.20037102931628858,0.1365664236362664,0.14199346405228758,0.3952614379084967,0.014160306415460256,0.04417765078219716,5.021545454545457,5.95428181818182,3.1658239880459225,-3.2788976808010135,-5.695647807638954,-3.77640497032322,1.2647058823529411,26.852941176470587,1.588235294117647,0.8476470588235293
model_60,0.01,50,5000,34,127232.0,2.8529411764705883,23.058823529411764,0.0843247797324222,0.06568511351087847,0.19935892940989344,0.1614914393306301,0.2267156862745098,0.3809640522875817,0.027057362926928136,0.05091301707669993,3.494210526315796,4.772315789473691,2.572882145816073,-2.7596828794497426,-4.729975621664492,-3.480418861283544,1.2352941176470589,21.823529411764707,1.6176470588235294,0.944176470588235
model_61,0.01,75,1000,34,127232.0,2.8529411764705883,104.3529411764706,0.04919959781919131,0.04718802192178656,0.18654422724526346,0.17839787257382503,0.7214869281045752,0.8872549019607844,0.020953569617412727,0.02573837125776273,2.5416774193548397,3.6389419354838695,11.671592052313883,-6.952753697412909,-15.787663526670448,-2.9470634886664935,2.6470588235294117,99.0,0.20588235294117646,2.5396274509803924
model_62,0.01,75,2000,34,127232.0,2.8529411764705883,56.61764705882353,0.08267982803267784,0.06154975091299747,0.27384098905390064,0.2039738961097533,0.3634803921568628,0.8748366013071895,0.020587566953312757,0.0446427912287256,4.74625806451613,6.352470967741934,6.328180479938454,-3.375637922527962,-8.201417038154933,-1.4039248353027114,2.5588235294117645,53.6764705882353,0.29411764705882354,1.908588235294118
model_63,0.01,75,3000,34,127232.0,2.8529411764705883,39.26470588235294,0.09042494383353712,0.05933357128060596,0.2694207135117303,0.1774280174050184,0.2075980392156863,0.6865196078431373,0.019708816186200448,0.05028448868511661,5.122206896551724,6.191551724137926,4.389850130192922,-2.869057703695894,-6.204518906126289,-2.113091808363049,2.0294117647058822,37.23529411764706,0.8235294117647058,1.323235294117647
model_64,0.01,75,4000,34,127232.0,2.8529411764705883,30.235294117647058,0.08630421857178516,0.06342788649684367,0.23029881738596172,0.16788024505877092,0.20874183006535948,0.4776960784313726,0.022276701602177613,0.04967869116453325,4.7443199999999965,5.816711999999998,3.384276245709551,-2.970472241278739,-5.5910477091300494,-3.1013609779413196,1.5294117647058822,28.705882352941178,1.3235294117647058,1.1251176470588238
model_65,0.01,75,5000,34,127232.0,2.8529411764705883,24.41176470588235,0.08027493635612612,0.05606117560168858,0.1955617264790692,0.13763872729297535,0.2113562091503268,0.38276143790849676,0.025964087063831305,0.04820062716482153,4.493600000000005,5.7226200000000045,2.735854465025447,-2.9873687286529322,-5.106484973059673,-3.6336929593907383,1.2058823529411764,23.205882352941178,1.6470588235294117,0.8370000000000001
