model_id,lambda_,delta,alpha,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_27,10.0,0.01,0.99,10,2000,34,127232.0,2.8529411764705883,62.529411764705884,0.08192835597857731,0.06324290988383949,0.27679822618364414,0.21493752278495282,0.45465686274509803,0.9754901960784313,0.018292831365890716,0.04408259836207739,4.230941176470591,5.375464705882354,7.004342229849686,-3.7180679203705402,-9.170949479760788,-1.3151565524401216,2.735294117647059,59.411764705882355,0.11764705882352941,2.108960784313725
model_28,10.0,0.01,0.99,10,4000,34,127232.0,2.8529411764705883,31.970588235294116,0.09019529268706412,0.061970398377559285,0.2495068860946334,0.17120611421308124,0.22459150326797386,0.5698529411764706,0.019301470588235295,0.051470588235294115,5.230230769230764,6.45587692307692,3.5749885341460526,-3.005283542104663,-5.803793596754524,-2.929557926544438,1.6470588235294117,30.323529411764707,1.2058823529411764,1.1334313725490197
model_29,10.0,0.01,0.99,50,500,34,127232.0,2.8529411764705883,224.61764705882354,0.026734912077807548,0.026367872920765412,0.11311892978410595,0.11146767246829513,0.9622549019607843,1.0,0.012413532204609928,0.01370587865394865,1.367235294117651,2.1069647058823584,25.125477127470702,-17.244803098976767,-36.821224611355035,-7.633062931022927,2.8529411764705883,213.11764705882354,0.0,2.8158235294117646
model_30,10.0,0.01,0.99,50,1000,34,127232.0,2.8529411764705883,119.05882352941177,0.04758503819743291,0.045965665649948896,0.18323873031776944,0.17718628928880498,0.8818627450980392,0.9967320261437908,0.02100273550945006,0.02483674768246993,2.4906470588235323,3.377470588235296,13.32905521363475,-8.240692309149317,-18.64561885125144,-3.302934920451195,2.823529411764706,113.05882352941177,0.029411764705882353,2.7281764705882345
model_31,10.0,0.01,0.99,50,2000,34,127232.0,2.8529411764705883,61.64705882352941,0.08341197981414918,0.06214001006745119,0.28170031895060155,0.20978225804877498,0.4190359477124183,0.9869281045751634,0.020178772347148207,0.04488436997602499,4.830117647058822,5.947629411764705,6.893382352941177,-3.562092759074826,-8.918368414564842,-1.1486608136827596,2.735294117647059,58.470588235294116,0.11764705882352941,2.0320000000000014
model_32,10.0,0.01,0.99,50,4000,34,127232.0,2.8529411764705883,31.735294117647058,0.08866002017819646,0.06182252823401619,0.24016128752981522,0.1645392180782736,0.18929738562091503,0.5247549019607842,0.021442329712752724,0.05097269024406202,5.133759999999994,6.599983999999999,3.550716061072316,-3.0151336273895684,-5.7909992504383645,-2.9801419923357577,1.6176470588235294,30.11764705882353,1.2352941176470589,1.1323921568627453
model_33,10.0,0.01,0.99,200,500,34,127232.0,2.8529411764705883,211.94117647058823,0.028266064944805647,0.02791374255707615,0.11804618976244834,0.11660179230515098,0.9281045751633987,0.9852941176470589,0.012577164851424509,0.01452432966181115,1.442647058823531,2.3568823529411786,23.721141185347378,-16.18780284166044,-34.618241630569024,-7.2078775648532005,2.823529411764706,201.2058823529412,0.029411764705882353,2.789
model_34,10.0,0.01,0.99,200,1000,34,127232.0,2.8529411764705883,114.67647058823529,0.0491597472167556,0.04756744492030012,0.18663068144710518,0.18143597475780981,0.85,0.9820261437908496,0.020969516997944155,0.02573941590708105,2.5523529411764723,3.2096,12.836670759853238,-7.888781034750899,-17.905235588485453,-3.174671404942445,2.7941176470588234,108.88235294117646,0.058823529411764705,2.705803921568627
model_35,10.0,0.01,0.99,200,2000,34,127232.0,2.8529411764705883,60.088235294117645,0.08344532895821183,0.06835943469878905,0.27900586760055274,0.2287687536251282,0.5056372549019608,0.9660130718954247,0.02512119222901385,0.045054799586567384,3.9724705882352915,5.283864705882352,6.695735072197893,-3.3783497893141017,-8.572794372565772,-1.1046569094529728,2.6470588235294117,56.794117647058826,0.20588235294117646,2.1668039215686274
model_36,10.0,0.01,0.99,200,4000,34,127232.0,2.8529411764705883,31.235294117647058,0.09650885304948938,0.06311236085510394,0.2559498318645857,0.15966957650950328,0.1366830065359477,0.5409313725490196,0.018246532483961322,0.05576912216499502,5.841615384615382,6.890292307692308,3.4778986418511066,-2.7815341751267812,-5.492701613782649,-2.6612445734459067,1.7352941176470589,29.5,1.1176470588235294,1.1455882352941187
model_37,10.0,0.01,0.9999,10,500,34,127232.0,2.8529411764705883,232.6764705882353,0.025593182930273187,0.025087030898958553,0.10929750699103022,0.10702507019019407,0.9416666666666667,1.0,0.011640497012946515,0.013097558549493295,1.3130000000000013,2.1054764705882394,26.037428615812523,-17.97445556517892,-38.29590109742212,-7.9607916225867354,2.8529411764705883,220.85294117647058,0.0,2.7983529411764705
model_38,10.0,0.01,0.9999,10,1000,34,127232.0,2.8529411764705883,121.58823529411765,0.04709900876735198,0.04548812972685172,0.18184877172106398,0.17579301494388705,0.9259803921568628,1.0,0.0210077653563839,0.02456719902153129,2.305176470588234,3.154505882352947,13.602987409752632,-8.435305679755757,-19.06122364140387,-3.3576408165787583,2.8529411764705883,115.38235294117646,0.0,2.7546470588235286
model_39,10.0,0.01,0.9999,10,2000,34,127232.0,2.8529411764705883,62.529411764705884,0.08192835597857731,0.06212508861757532,0.27679822618364414,0.21038827985703917,0.43995098039215685,0.9754901960784313,0.01782597795786084,0.04408259836207739,4.402058823529415,5.4810588235294135,7.004342229849686,-3.705737112447604,-9.158710167956949,-1.273368231751756,2.735294117647059,59.411764705882355,0.11764705882352941,2.0727647058823524
model_40,10.0,0.01,0.9999,10,4000,34,127232.0,2.8529411764705883,31.970588235294116,0.09019529268706412,0.0639243055719509,0.2495068860946334,0.1775439757748182,0.23929738562091504,0.5698529411764706,0.02022058823529412,0.051470588235294115,4.812307692307688,6.010530769230768,3.5749885341460526,-2.9716653332907885,-5.770173262385868,-2.8959407805079547,1.6470588235294117,30.323529411764707,1.2058823529411764,1.1670588235294117
model_41,10.0,0.01,0.9999,50,500,34,127232.0,2.8529411764705883,224.8235294117647,0.02671123062688636,0.026256682516109096,0.11302447468853598,0.11100756174068015,0.9563725490196078,1.0,0.012264657598723942,0.013693652866823848,1.4301764705882398,2.117129411764712,25.156684592851224,-17.246870836266012,-36.85189972076271,-7.591415217547075,2.8529411764705883,213.38235294117646,0.0,2.806921568627451
model_42,10.0,0.01,0.9999,50,1000,34,127232.0,2.8529411764705883,119.02941176470588,0.047517012187826356,0.04589805956190435,0.18304044051157314,0.17698878317093153,0.8818627450980392,0.9967320261437908,0.02100267325585375,0.02479990134566723,2.7151764705882386,3.5578235294117677,13.342925198248313,-8.260725125253927,-18.677473668633485,-3.317056735917089,2.823529411764706,113.17647058823529,0.029411764705882353,2.728254901960784
model_43,10.0,0.01,0.9999,50,2000,34,127232.0,2.8529411764705883,61.6764705882353,0.08320756869474621,0.060726500613072776,0.2812773837915379,0.20458343465094167,0.38227124183006533,0.9869281045751634,0.018747845666587038,0.04476404746808224,5.026999999999998,6.140794117647059,6.90725233755474,-3.610274933982839,-8.979493722801363,-1.1903714219265182,2.735294117647059,58.588235294117645,0.11764705882352941,1.9922549019607856
model_44,10.0,0.01,0.9999,50,4000,34,127232.0,2.8529411764705883,31.735294117647058,0.08866002017819646,0.061875865308114515,0.24016128752981522,0.16495841848570933,0.18341503267973855,0.5247549019607842,0.0205232120656939,0.05097269024406202,5.109039999999994,6.578151999999999,3.550716061072316,-3.0142107891715173,-5.7900761169263015,-2.9792193017647124,1.6176470588235294,30.11764705882353,1.2352941176470589,1.1329411764705886
model_45,10.0,0.01,0.9999,200,500,34,127232.0,2.8529411764705883,212.1764705882353,0.028571576604087875,0.028219909394426698,0.11943989087335612,0.1179975086111094,0.94281045751634,1.0,0.012716033078978473,0.014678991222142774,1.3694117647058817,2.2525470588235286,23.73154367380755,-16.142409621385276,-34.58824861305271,-7.1253724784927375,2.8529411764705883,201.2941176470588,0.0,2.8184117647058824
model_46,10.0,0.01,0.9999,200,1000,34,127232.0,2.8529411764705883,114.79411764705883,0.04914796483188241,0.04755458016963868,0.18656206411124118,0.18136553657787385,0.85,0.9820261437908496,0.020930176645286267,0.025734852933393636,2.5282352941176494,3.217229411764708,12.84360575216002,-7.895468654538796,-17.919454246798917,-3.177593505467559,2.7941176470588234,108.94117647058823,0.058823529411764705,2.705803921568627
model_47,10.0,0.01,0.9999,200,2000,34,127232.0,2.8529411764705883,60.088235294117645,0.08337881660021572,0.06845721232797827,0.27887620896580634,0.2294625649204368,0.5056372549019608,0.9660130718954247,0.02512119222901385,0.045015915709378226,3.9130000000000007,5.194164705882355,6.699202568351284,-3.3803642260553532,-8.577973686583496,-1.1050889075559873,2.6470588235294117,56.8235294117647,0.20588235294117646,2.1708235294117646
model_48,10.0,0.01,0.9999,200,4000,34,127232.0,2.8529411764705883,31.264705882352942,0.09638334054007593,0.06305002715917891,0.25587624112720647,0.15967328879829384,0.1366830065359477,0.5409313725490196,0.01817408971374979,0.05566045800967772,5.827153846153843,6.888184615384616,3.4813661380044976,-2.7826628617124376,-5.497065594082086,-2.6607556131746724,1.7352941176470589,29.529411764705884,1.1176470588235294,1.1461568627450993
model_49,10.0,0.02,0.99,10,500,34,127232.0,2.8529411764705883,232.52941176470588,0.025612145603591034,0.025106324561168774,0.10935707905799445,0.10708608602073318,0.9416666666666667,1.0,0.011644902976650804,0.013107735381343721,1.3427058823529443,2.176394117647064,26.02009113504557,-17.962587945740896,-38.27068226220622,-7.955599611037644,2.8529411764705883,220.7058823529412,0.0,2.7983529411764705
model_50,10.0,0.02,0.99,10,1000,34,127232.0,2.8529411764705883,121.58823529411765,0.04705202247564329,0.04509241168284829,0.18170649676230774,0.17453247948093514,0.9259803921568628,1.0,0.0210077653563839,0.024541885319600377,2.3795882352941184,3.189558823529418,13.613389898212807,-8.437722136053516,-19.072379335659253,-3.355687653897704,2.8529411764705883,115.47058823529412,0.0,2.7320784313725484
model_51,10.0,0.02,0.99,10,2000,34,127232.0,2.8529411764705883,62.529411764705884,0.08192835597857731,0.06324290988383949,0.27679822618364414,0.21493752278495282,0.45465686274509803,0.9754901960784313,0.018292831365890716,0.04408259836207739,4.230941176470591,5.375464705882354,7.004342229849686,-3.7180679203705402,-9.170949479760788,-1.3151565524401216,2.735294117647059,59.411764705882355,0.11764705882352941,2.108960784313725
model_52,10.0,0.02,0.99,10,4000,34,127232.0,2.8529411764705883,31.970588235294116,0.09019529268706412,0.061970398377559285,0.2495068860946334,0.17120611421308124,0.22459150326797386,0.5698529411764706,0.019301470588235295,0.051470588235294115,5.230230769230764,6.45587692307692,3.5749885341460526,-3.005283542104663,-5.803793596754524,-2.929557926544438,1.6470588235294117,30.323529411764707,1.2058823529411764,1.1334313725490197
model_53,10.0,0.02,0.99,50,500,34,127232.0,2.8529411764705883,224.58823529411765,0.026735078546327545,0.026368039389285412,0.11311960675482143,0.11146834943901061,0.9622549019607843,1.0,0.012414709805695203,0.013705964153959888,1.367235294117651,2.1069647058823584,25.125477127470702,-17.243538784142622,-36.818695981686744,-7.632430773605855,2.8529411764705883,213.11764705882354,0.0,2.8158235294117646
model_54,10.0,0.02,0.99,50,1000,34,127232.0,2.8529411764705883,119.02941176470588,0.04754869043538353,0.04592645663393072,0.18319398925309535,0.1771323574549475,0.878921568627451,0.9967320261437908,0.020746832130099684,0.024814223391932587,2.518294117647062,3.40744705882353,13.32905521363475,-8.247447661712398,-18.65535005701253,-3.3082023464152726,2.823529411764706,113.05882352941177,0.029411764705882353,2.7280588235294116
model_55,10.0,0.02,0.99,50,2000,34,127232.0,2.8529411764705883,61.64705882352941,0.08341197981414918,0.06253527928624981,0.28170031895060155,0.21153591725893794,0.4484477124183006,0.9869281045751634,0.020653155648855986,0.04488436997602499,4.6918823529411755,5.8093941176470585,6.893382352941177,-3.554105775718242,-8.910381431208258,-1.1406738303261752,2.735294117647059,58.470588235294116,0.11764705882352941,2.0444509803921584
model_56,10.0,0.02,0.99,50,4000,34,127232.0,2.8529411764705883,31.735294117647058,0.08866002017819646,0.06182252823401619,0.24016128752981522,0.1645392180782736,0.18929738562091503,0.5247549019607842,0.021442329712752724,0.05097269024406202,5.133759999999994,6.599983999999999,3.550716061072316,-3.0151336273895684,-5.7909992504383645,-2.9801419923357577,1.6176470588235294,30.11764705882353,1.2352941176470589,1.1323921568627453
model_57,10.0,0.02,0.99,200,500,34,127232.0,2.8529411764705883,211.94117647058823,0.02827995825416979,0.02792753213913487,0.1180796427811416,0.11663497536461398,0.9281045751633987,0.9852941176470589,0.012583351472122948,0.014532061298311125,1.442647058823531,2.3568823529411786,23.721141185347378,-16.187803554530024,-34.618245720507716,-7.207876589188237,2.823529411764706,201.2058823529412,0.029411764705882353,2.789
model_58,10.0,0.02,0.99,200,1000,34,127232.0,2.8529411764705883,114.67647058823529,0.0491597472167556,0.04756780142653898,0.18663068144710518,0.18143705211182834,0.85,0.9820261437908496,0.020969516997944155,0.02573941590708105,2.55794117647059,3.210164705882353,12.836670759853238,-7.888910543203319,-17.90536570279288,-3.17480061046736,2.7941176470588234,108.88235294117646,0.058823529411764705,2.7058235294117647
model_59,10.0,0.02,0.99,200,2000,34,127232.0,2.8529411764705883,60.088235294117645,0.08344532895821183,0.06835822777662624,0.27900586760055274,0.22876445284821367,0.5056372549019608,0.9660130718954247,0.02512119222901385,0.045054799586567384,3.9725294117647034,5.283999999999999,6.695735072197893,-3.3783799615231755,-8.572824998852264,-1.1046868546233368,2.6470588235294117,56.794117647058826,0.20588235294117646,2.1667647058823536
model_60,10.0,0.02,0.99,200,4000,34,127232.0,2.8529411764705883,31.205882352941178,0.09829825476843121,0.06400651756902288,0.262020721759005,0.1626798897556503,0.1366830065359477,0.5556372549019608,0.018246532483961322,0.05671986536550103,5.765846153846153,6.833961538461538,3.470963649544325,-2.725623775343899,-5.4303218384469965,-2.579157096733527,1.7647058823529411,29.441176470588236,1.088235294117647,1.160333333333334
model_61,10.0,0.02,0.9999,10,500,34,127232.0,2.8529411764705883,232.6764705882353,0.025593182930273187,0.025087030898958553,0.10929750699103022,0.10702507019019407,0.9416666666666667,1.0,0.011640497012946515,0.013097558549493295,1.31294117647059,2.105470588235298,26.037428615812523,-17.974455702589548,-38.295902676868224,-7.960791038979624,2.8529411764705883,220.85294117647058,0.0,2.7983529411764705
model_62,10.0,0.02,0.9999,10,1000,34,127232.0,2.8529411764705883,121.58823529411765,0.04709900876735198,0.04548812972685172,0.18184877172106398,0.17579301494388705,0.9259803921568628,1.0,0.0210077653563839,0.02456719902153129,2.305176470588234,3.154505882352947,13.602987409752632,-8.435305680578125,-19.061223643048606,-3.357640816989943,2.8529411764705883,115.38235294117646,0.0,2.7546470588235286
model_63,10.0,0.02,0.9999,10,2000,34,127232.0,2.8529411764705883,62.529411764705884,0.08192835597857731,0.06212508861757532,0.27679822618364414,0.21038827985703917,0.43995098039215685,0.9754901960784313,0.01782597795786084,0.04408259836207739,4.402058823529415,5.4810588235294135,7.004342229849686,-3.705737112447604,-9.158710167956949,-1.273368231751756,2.735294117647059,59.411764705882355,0.11764705882352941,2.0727647058823524
model_64,10.0,0.02,0.9999,10,4000,34,127232.0,2.8529411764705883,31.970588235294116,0.09019529268706412,0.0639243055719509,0.2495068860946334,0.1775439757748182,0.23929738562091504,0.5698529411764706,0.02022058823529412,0.051470588235294115,4.812307692307688,6.010530769230768,3.5749885341460526,-2.9716653332907885,-5.770173262385868,-2.8959407805079547,1.6470588235294117,30.323529411764707,1.2058823529411764,1.1670588235294117
model_65,10.0,0.02,0.9999,50,500,34,127232.0,2.8529411764705883,224.8235294117647,0.02671123062688636,0.026256682516109096,0.11302447468853598,0.11100756174068015,0.9563725490196078,1.0,0.012264657598723942,0.013693652866823848,1.4301764705882398,2.117129411764712,25.156684592851224,-17.24688088191053,-36.851919812051754,-7.5914202403693345,2.8529411764705883,213.38235294117646,0.0,2.806921568627451
model_66,10.0,0.02,0.9999,50,1000,34,127232.0,2.8529411764705883,119.02941176470588,0.047517012187826356,0.04589805956190435,0.18304044051157314,0.17698878317093153,0.8818627450980392,0.9967320261437908,0.02100267325585375,0.02479990134566723,2.7151764705882386,3.5578235294117677,13.342925198248313,-8.260732355500052,-18.677488129125734,-3.3170603510401513,2.823529411764706,113.17647058823529,0.029411764705882353,2.728254901960784
model_67,10.0,0.02,0.9999,50,2000,34,127232.0,2.8529411764705883,61.6764705882353,0.08320756869474621,0.060726500613072776,0.2812773837915379,0.20458343465094167,0.38227124183006533,0.9869281045751634,0.018747845666587038,0.04476404746808224,5.026999999999998,6.140794117647059,6.90725233755474,-3.6102749339884848,-8.979493722812654,-1.190371421929341,2.735294117647059,58.588235294117645,0.11764705882352941,1.9922549019607856
