model_id,window_size,regime_threshold,regime_landmark,min_gap_samples,n_records,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_41,25,0.05,5.0,3000,34,2.8529411764705883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1178948692152917,-2.8755882352941176,-2.8982352941176472,-5.717205882352941,0.0,1.0,2.8529411764705883,0.0
model_42,25,0.05,5.0,5000,34,2.8529411764705883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1178948692152917,-2.8755882352941176,-2.8982352941176472,-5.717205882352941,0.0,1.0,2.8529411764705883,0.0
model_43,25,0.05,5.5,200,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.01672875816993464,0.0210997442455243,0.013975703324808186,0.0,0.020588235294117647,0.0,0.04411764705882353,5.780000000000001,5.780000000000001,0.11442737306190078,-2.7640042061754055,-2.780180676763641,-5.5500336179401115,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.04137254901960783
model_44,25,0.05,5.5,500,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.01672875816993464,0.0210997442455243,0.013975703324808186,0.0,0.020588235294117647,0.0,0.04411764705882353,5.780000000000001,5.780000000000001,0.11442737306190078,-2.7640042061754055,-2.780180676763641,-5.5500336179401115,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.04137254901960783
model_45,25,0.05,5.5,1000,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.01672875816993464,0.0210997442455243,0.013975703324808186,0.0,0.020588235294117647,0.0,0.04411764705882353,5.780000000000001,5.780000000000001,0.11442737306190078,-2.7640042061754055,-2.780180676763641,-5.5500336179401115,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.04137254901960783
model_46,25,0.05,5.5,2000,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.01672875816993464,0.0210997442455243,0.013975703324808186,0.0,0.020588235294117647,0.0,0.04411764705882353,5.780000000000001,5.780000000000001,0.11442737306190078,-2.7640042061754055,-2.780180676763641,-5.5500336179401115,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.04137254901960783
model_47,25,0.05,5.5,3000,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.01672875816993464,0.0210997442455243,0.013975703324808186,0.0,0.020588235294117647,0.0,0.04411764705882353,5.780000000000001,5.780000000000001,0.11442737306190078,-2.7640042061754055,-2.780180676763641,-5.5500336179401115,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.04137254901960783
model_48,25,0.05,5.5,5000,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.01672875816993464,0.0210997442455243,0.013975703324808186,0.0,0.020588235294117647,0.0,0.04411764705882353,5.780000000000001,5.780000000000001,0.11442737306190078,-2.7640042061754055,-2.780180676763641,-5.5500336179401115,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.04137254901960783
model_49,25,0.05,6.0,200,34,2.8529411764705883,1.0,0.021568627450980395,0.011496732026143864,0.014342987488767542,0.007597405589733003,0.0,0.013235294117647059,0.0,0.058823529411764705,6.697999999999979,6.697999999999979,0.11095987690850984,-2.7683821813630236,-2.7813233578336116,-5.556029240186553,0.058823529411764705,0.9411764705882353,2.7941176470588234,0.03237254901960805
model_50,25,0.05,6.0,500,34,2.8529411764705883,1.0,0.021568627450980395,0.011496732026143864,0.014342987488767542,0.007597405589733003,0.0,0.013235294117647059,0.0,0.058823529411764705,6.697999999999979,6.697999999999979,0.11095987690850984,-2.7683821813630236,-2.7813233578336116,-5.556029240186553,0.058823529411764705,0.9411764705882353,2.7941176470588234,0.03237254901960805
model_51,25,0.05,6.0,1000,34,2.8529411764705883,1.0,0.021568627450980395,0.011496732026143864,0.014342987488767542,0.007597405589733003,0.0,0.013235294117647059,0.0,0.058823529411764705,6.697999999999979,6.697999999999979,0.11095987690850984,-2.7683821813630236,-2.7813233578336116,-5.556029240186553,0.058823529411764705,0.9411764705882353,2.7941176470588234,0.03237254901960805
model_52,25,0.05,6.0,2000,34,2.8529411764705883,1.0,0.021568627450980395,0.011496732026143864,0.014342987488767542,0.007597405589733003,0.0,0.013235294117647059,0.0,0.058823529411764705,6.697999999999979,6.697999999999979,0.11095987690850984,-2.7683821813630236,-2.7813233578336116,-5.556029240186553,0.058823529411764705,0.9411764705882353,2.7941176470588234,0.03237254901960805
model_53,25,0.05,6.0,3000,34,2.8529411764705883,1.0,0.021568627450980395,0.011496732026143864,0.014342987488767542,0.007597405589733003,0.0,0.013235294117647059,0.0,0.058823529411764705,6.697999999999979,6.697999999999979,0.11095987690850984,-2.7683821813630236,-2.7813233578336116,-5.556029240186553,0.058823529411764705,0.9411764705882353,2.7941176470588234,0.03237254901960805
model_54,25,0.05,6.0,5000,34,2.8529411764705883,1.0,0.021568627450980395,0.011496732026143864,0.014342987488767542,0.007597405589733003,0.0,0.013235294117647059,0.0,0.058823529411764705,6.697999999999979,6.697999999999979,0.11095987690850984,-2.7683821813630236,-2.7813233578336116,-5.556029240186553,0.058823529411764705,0.9411764705882353,2.7941176470588234,0.03237254901960805
model_55,25,0.05,6.5,200,34,2.8529411764705883,1.0,0.00980392156862745,0.006607843137254965,0.006393861892583121,0.004309462915601065,0.0,0.0058823529411764705,0.0,0.029411764705882353,5.95599999999996,5.95599999999996,0.11442737306190078,-2.813630286824631,-2.82657146329522,-5.6306891103540435,0.029411764705882353,0.9705882352941176,2.823529411764706,0.0198235294117649
model_56,25,0.05,6.5,500,34,2.8529411764705883,1.0,0.00980392156862745,0.006607843137254965,0.006393861892583121,0.004309462915601065,0.0,0.0058823529411764705,0.0,0.029411764705882353,5.95599999999996,5.95599999999996,0.11442737306190078,-2.813630286824631,-2.82657146329522,-5.6306891103540435,0.029411764705882353,0.9705882352941176,2.823529411764706,0.0198235294117649
model_57,25,0.05,6.5,1000,34,2.8529411764705883,1.0,0.00980392156862745,0.006607843137254965,0.006393861892583121,0.004309462915601065,0.0,0.0058823529411764705,0.0,0.029411764705882353,5.95599999999996,5.95599999999996,0.11442737306190078,-2.813630286824631,-2.82657146329522,-5.6306891103540435,0.029411764705882353,0.9705882352941176,2.823529411764706,0.0198235294117649
model_58,25,0.05,6.5,2000,34,2.8529411764705883,1.0,0.00980392156862745,0.006607843137254965,0.006393861892583121,0.004309462915601065,0.0,0.0058823529411764705,0.0,0.029411764705882353,5.95599999999996,5.95599999999996,0.11442737306190078,-2.813630286824631,-2.82657146329522,-5.6306891103540435,0.029411764705882353,0.9705882352941176,2.823529411764706,0.0198235294117649
model_59,25,0.05,6.5,3000,34,2.8529411764705883,1.0,0.00980392156862745,0.006607843137254965,0.006393861892583121,0.004309462915601065,0.0,0.0058823529411764705,0.0,0.029411764705882353,5.95599999999996,5.95599999999996,0.11442737306190078,-2.813630286824631,-2.82657146329522,-5.6306891103540435,0.029411764705882353,0.9705882352941176,2.823529411764706,0.0198235294117649
model_60,25,0.05,6.5,5000,34,2.8529411764705883,1.0,0.00980392156862745,0.006607843137254965,0.006393861892583121,0.004309462915601065,0.0,0.0058823529411764705,0.0,0.029411764705882353,5.95599999999996,5.95599999999996,0.11442737306190078,-2.813630286824631,-2.82657146329522,-5.6306891103540435,0.029411764705882353,0.9705882352941176,2.823529411764706,0.0198235294117649
model_61,25,0.05,7.0,200,34,2.8529411764705883,1.0294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12136236536868263,-2.8755882352941176,-2.8982352941176472,-5.717205882352941,0.0,1.0294117647058822,2.8529411764705883,0.0
model_62,25,0.05,7.0,500,34,2.8529411764705883,1.0294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12136236536868263,-2.8755882352941176,-2.8982352941176472,-5.717205882352941,0.0,1.0294117647058822,2.8529411764705883,0.0
model_63,25,0.05,7.0,1000,34,2.8529411764705883,1.0294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12136236536868263,-2.8755882352941176,-2.8982352941176472,-5.717205882352941,0.0,1.0294117647058822,2.8529411764705883,0.0
model_64,25,0.05,7.0,2000,34,2.8529411764705883,1.0294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12136236536868263,-2.8755882352941176,-2.8982352941176472,-5.717205882352941,0.0,1.0294117647058822,2.8529411764705883,0.0
model_65,25,0.05,7.0,3000,34,2.8529411764705883,1.0294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12136236536868263,-2.8755882352941176,-2.8982352941176472,-5.717205882352941,0.0,1.0294117647058822,2.8529411764705883,0.0
model_66,25,0.05,7.0,5000,34,2.8529411764705883,1.0294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12136236536868263,-2.8755882352941176,-2.8982352941176472,-5.717205882352941,0.0,1.0294117647058822,2.8529411764705883,0.0
model_67,25,0.05,7.5,200,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.00855882352941176,0.0210997442455243,0.006942455242966751,0.0,0.020588235294117647,0.0,0.04411764705882353,7.780000000000001,7.780000000000001,0.11442737306190078,-2.7807696018030974,-2.796946072391332,-5.566799013567803,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.02176470588235293
model_68,25,0.05,7.5,500,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.00855882352941176,0.0210997442455243,0.006942455242966751,0.0,0.020588235294117647,0.0,0.04411764705882353,7.780000000000001,7.780000000000001,0.11442737306190078,-2.7807696018030974,-2.796946072391332,-5.566799013567803,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.02176470588235293
model_69,25,0.05,7.5,1000,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.00855882352941176,0.0210997442455243,0.006942455242966751,0.0,0.020588235294117647,0.0,0.04411764705882353,7.780000000000001,7.780000000000001,0.11442737306190078,-2.7807696018030974,-2.796946072391332,-5.566799013567803,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.02176470588235293
model_70,25,0.05,7.5,2000,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.00855882352941176,0.0210997442455243,0.006942455242966751,0.0,0.020588235294117647,0.0,0.04411764705882353,7.780000000000001,7.780000000000001,0.11442737306190078,-2.7807696018030974,-2.796946072391332,-5.566799013567803,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.02176470588235293
model_71,25,0.05,7.5,3000,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.00855882352941176,0.0210997442455243,0.006942455242966751,0.0,0.020588235294117647,0.0,0.04411764705882353,7.780000000000001,7.780000000000001,0.11442737306190078,-2.7807696018030974,-2.796946072391332,-5.566799013567803,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.02176470588235293
model_72,25,0.05,7.5,5000,34,2.8529411764705883,1.0294117647058822,0.024509803921568624,0.00855882352941176,0.0210997442455243,0.006942455242966751,0.0,0.020588235294117647,0.0,0.04411764705882353,7.780000000000001,7.780000000000001,0.11442737306190078,-2.7807696018030974,-2.796946072391332,-5.566799013567803,0.058823529411764705,0.9705882352941176,2.7941176470588234,0.02176470588235293
model_73,25,0.05,8.0,200,34,2.8529411764705883,1.0,0.021568627450980395,0.0043071895424837345,0.014342987488767542,0.0028164097601438235,0.0,0.013235294117647059,0.0,0.058823529411764705,8.697999999999979,8.697999999999979,0.11095987690850984,-2.789625187909875,-2.8025663643804632,-5.577272246733404,0.058823529411764705,0.9411764705882353,2.7941176470588234,0.012764705882353143
