model_id,delta,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_111,0.015,100,1000,22,525000.0,26.90909090909091,402.59090909090907,0.10367966222775092,0.08609154898598695,0.2920163880973719,0.2528544306445573,0.6971615368173398,0.9134767900307342,0.04521853265011463,0.06050900699598676,2.7781818181817983,5.633418181818158,10.453246753246752,-29.16634852596347,-61.94900575043634,-22.320474459181582,22.727272727272727,365.8636363636364,4.181818181818182,18.629636363636394
model_112,0.015,100,2000,22,525000.0,26.90909090909091,221.0,0.13772107033066316,0.0958592241670701,0.34925374962385225,0.25098876373096835,0.48700593487353844,0.8418750918048649,0.04818304829401787,0.08507729523134953,4.387363636363649,7.876418181818155,5.720779220779221,-19.766630441995247,-37.990286043690226,-22.791166277511394,18.59090909090909,200.22727272727272,8.318181818181818,12.708121212121243
model_113,0.015,100,3000,22,525000.0,26.90909090909091,153.63636363636363,0.13857675783298135,0.0899480233142685,0.3161619556118765,0.2142249510451029,0.3217976219696492,0.6239629018797638,0.049555477099364816,0.09041015778328519,4.678571428571401,8.211990476190465,3.992207792207792,-20.520629027469145,-33.2850322791555,-29.54751831071688,13.909090909090908,139.72727272727272,13.0,8.790696969697002
model_114,0.015,100,4000,22,525000.0,26.90909090909091,118.22727272727273,0.1289476438519211,0.08242171400630532,0.2679567140028947,0.173609291634245,0.2452041563695075,0.4876459542455179,0.048373545408472836,0.0895890566461517,5.539999999999998,8.295999999999971,3.0740259740259743,-22.343310228380133,-32.193238421461636,-35.600164313657565,10.636363636363637,107.5909090909091,16.272727272727273,6.6444848484848755
model_115,0.015,100,5000,22,525000.0,26.90909090909091,95.68181818181819,0.12835266078736038,0.08310692364245921,0.25642179989411473,0.17412104872998288,0.2560545828250423,0.45005119532298876,0.04861444930007605,0.09143941102768012,4.968727272727257,7.433618181818165,2.481818181818182,-23.377175512316192,-31.377169674926936,-39.286269340101725,8.818181818181818,86.86363636363636,18.09090909090909,5.4551515151515275
model_116,0.015,150,1000,22,525000.0,26.90909090909091,438.77272727272725,0.09866865466779534,0.08476086558865491,0.28648082602719005,0.25742631812898864,0.7906557842376363,0.9617023659021718,0.04424199679385637,0.056792103014189445,2.8239999999999834,4.97954545454544,11.418181818181818,-31.673615676566307,-68.12170278222713,-22.49502666919044,23.636363636363637,399.6363636363636,3.272727272727273,20.040121212121242
model_117,0.015,150,2000,22,525000.0,26.90909090909091,235.9090909090909,0.13452417251844642,0.09472055814079834,0.34973220074040445,0.2567563486689797,0.4960655459101629,0.8839957370920216,0.04505046683670553,0.08185629951918093,4.488727272727245,7.899072727272705,6.127272727272728,-19.97520866630813,-39.732595339940715,-21.50560623858274,19.318181818181817,214.45454545454547,7.590909090909091,13.31133333333338
model_118,0.015,150,3000,22,525000.0,26.90909090909091,162.22727272727272,0.13444578271197988,0.08446889451039545,0.3117651733111938,0.2026118506662522,0.3324874573780198,0.662563317104268,0.04533812329089031,0.08720576268080378,4.963999999999982,8.631354545454533,4.225974025974026,-20.863630962251474,-34.51782913899961,-29.03653187387741,14.318181818181818,147.9090909090909,12.590909090909092,8.799333333333355
model_119,0.015,150,4000,22,525000.0,26.90909090909091,123.86363636363636,0.1274531970138637,0.08594240873175467,0.2751222610366893,0.19126141559541476,0.25271884229389713,0.5340726259817498,0.047616103640079316,0.08701423894062636,4.884454545454515,8.046199999999962,3.227272727272727,-22.151244544017114,-32.59115637943073,-34.84037953540121,10.909090909090908,112.95454545454545,16.0,7.1715757575757895
model_120,0.015,150,5000,22,525000.0,26.90909090909091,99.77272727272727,0.12145544185299553,0.0825723898792108,0.24063488238858957,0.1714293031432483,0.24806639936222796,0.43068787340079007,0.045875872119483095,0.08763913579070101,4.764636363636352,7.629336363636333,2.5987012987012985,-23.47114928765103,-31.91614152105794,-39.11228953458394,8.818181818181818,90.95454545454545,18.09090909090909,5.759666666666699
model_121,0.015,200,1000,22,525000.0,26.90909090909091,443.77272727272725,0.09824193458612016,0.08340157688111477,0.28558674987951177,0.25305939944210026,0.8388835817242047,0.96545380031538,0.04522877731879758,0.05650958807946759,2.8319999999999634,5.306063636363605,11.55974025974026,-31.90828874043542,-68.89061462202959,-22.326216708729245,23.681818181818183,404.59090909090907,3.227272727272727,19.85115151515154
model_122,0.015,200,2000,22,525000.0,26.90909090909091,239.27272727272728,0.1312176599566898,0.09086267818042605,0.34210710787548676,0.2459355088443347,0.4255567149641021,0.8579790819660392,0.04329632788982741,0.07978988960853695,4.720363636363619,7.93278181818181,6.2389610389610395,-20.9061301176821,-41.09801250251398,-22.492007107084348,19.0,218.36363636363637,7.909090909090909,12.899545454545496
model_123,0.015,200,3000,22,525000.0,26.90909090909091,164.6818181818182,0.1341218517097712,0.09057563138699805,0.3131763420541405,0.22198216444353636,0.3645682266676882,0.6448738886061819,0.04542606497653875,0.08661259842059067,4.399363636363623,7.410863636363628,4.294805194805195,-20.495112564261117,-34.41935821836446,-28.4875351917549,14.363636363636363,150.3181818181818,12.545454545454545,9.457878787878816
model_124,0.015,200,4000,22,525000.0,26.90909090909091,125.22727272727273,0.11896642092164975,0.07572275715339202,0.2534849147277564,0.16549840735150062,0.24113654841375712,0.4599493288101058,0.04537212856418446,0.08113668375237126,5.017090909090904,7.459763636363625,3.287012987012987,-23.953837240586004,-34.62374773772453,-37.25524562838038,10.181818181818182,115.04545454545455,16.727272727272727,6.364636363636389
model_125,0.015,200,5000,22,525000.0,26.90909090909091,100.81818181818181,0.11923101354503353,0.08215137936708757,0.23640483870610912,0.16753427088465006,0.2306356103972884,0.42833598431295844,0.046195178313815026,0.08632384952466923,4.734545454545444,8.040700000000014,2.6311688311688313,-23.65230179875899,-32.22229052454582,-39.32185289041103,8.727272727272727,92.0909090909091,18.181818181818183,5.836848484848496
model_126,0.015,250,1000,22,525000.0,26.90909090909091,447.54545454545456,0.09713969574446663,0.08457030906123499,0.2841746753260725,0.2570962756727298,0.791254119877694,0.9640116025562581,0.044019635876639825,0.055673672906679045,2.8656363636363267,5.099345454545443,11.64935064935065,-31.978441830463304,-69.29584461753183,-22.092467709656308,23.818181818181817,407.72727272727275,3.090909090909091,20.506454545454574
model_127,0.015,250,2000,22,525000.0,26.90909090909091,240.27272727272728,0.13173930344304485,0.0944739215035333,0.3426225571986187,0.25263619552172367,0.445107431910622,0.8740390096238811,0.045900299526298795,0.08018201642177028,4.805909090909065,8.309227272727272,6.251948051948052,-20.5231552156221,-40.739807645345664,-22.051192637123957,19.272727272727273,218.8181818181818,7.636363636363637,13.630939393939427
model_128,0.015,250,3000,22,525000.0,26.90909090909091,165.13636363636363,0.13667478945835876,0.08937936807739551,0.32141662216067,0.21900347148217617,0.3771090882687712,0.6750662284271967,0.05073812222334815,0.08772901161686163,5.059090909090901,8.288136363636324,4.3,-20.40868627186799,-34.33793394094669,-28.171335164601363,14.636363636363637,150.5,12.272727272727273,9.340909090909125
model_129,0.015,250,4000,22,525000.0,26.90909090909091,125.5,0.12395665704834413,0.07941672779732463,0.26238970689325647,0.1703343459400562,0.23827786336492018,0.47311465771658406,0.04712098126791788,0.08440144845629434,5.212000000000001,8.230323809523787,3.279220779220779,-23.06220218903926,-33.707120190817086,-35.921561369968536,10.727272727272727,114.77272727272727,16.181818181818183,6.808424242424257
model_130,0.015,250,5000,22,525000.0,26.90909090909091,100.9090909090909,0.12186587321783912,0.0755165220527917,0.2471580978612959,0.15926405405449479,0.19555735269486807,0.4249369202841601,0.041364548068848254,0.08625301268814876,5.4957142857142625,8.128133333333311,2.6324675324675324,-24.033227086821885,-32.60321754767213,-39.65732276548767,8.772727272727273,92.13636363636364,18.136363636363637,5.242484848484865
model_131,0.015,300,1000,22,525000.0,26.90909090909091,452.59090909090907,0.09629802021684548,0.08356816439697652,0.2833054736707884,0.2562262518423022,0.806097600642537,0.9699565495294897,0.044064046254679905,0.05507946948808799,2.6277272727272702,5.029318181818142,11.771428571428572,-32.41190373074952,-70.26981104892035,-22.164768253482293,23.818181818181817,412.0,3.090909090909091,20.39600000000002
model_132,0.015,300,2000,22,525000.0,26.90909090909091,242.63636363636363,0.13059224793625349,0.09246790897406904,0.34413068528100693,0.2531442031470956,0.4495041914667628,0.8886946777254764,0.04335207939578071,0.07906316625389384,4.8636363636363535,8.02543636363635,6.322077922077923,-20.8767187836143,-41.38883257431601,-22.21157097917253,19.136363636363637,221.27272727272728,7.7727272727272725,13.300303030303068
model_133,0.015,300,3000,22,525000.0,26.90909090909091,165.95454545454547,0.13554062914498166,0.0881601517308052,0.3195531657991554,0.21440022667700342,0.35817407651114824,0.6917847256837248,0.04775925231985527,0.08722303529781912,5.359727272727259,8.51581818181817,4.324675324675325,-20.73245944418369,-34.7716905683863,-28.531025700264205,14.590909090909092,151.36363636363637,12.318181818181818,9.311606060606083
model_134,0.015,300,4000,22,525000.0,26.90909090909091,126.13636363636364,0.1286966054434664,0.08583916246535252,0.27880810443030213,0.19447972712902145,0.33238872910462275,0.5320406139505951,0.047176381111089134,0.08711967367564474,4.17899999999996,7.384254545454511,3.287012987012987,-22.550957538204965,-33.24586435230766,-35.15804958569907,11.090909090909092,115.04545454545455,15.818181818181818,7.2147272727273055
model_135,0.015,300,5000,22,525000.0,26.90909090909091,101.45454545454545,0.11222855967913035,0.07466861294317813,0.22708809822421028,0.1607265434646338,0.22058273064382694,0.4102825028305347,0.04012206760972869,0.08060479365762582,4.767727272727255,7.356372727272708,2.6636363636363636,-25.07974087759943,-33.77973061359018,-41.2752005550586,8.227272727272727,93.22727272727273,18.681818181818183,5.213727272727292
model_136,0.02,10,1000,22,525000.0,26.90909090909091,219.63636363636363,0.11577917840148516,0.09605258632688442,0.27130052408330335,0.2345254390906355,0.4658101376298694,0.6668665172824649,0.049056181805362864,0.07573647560799977,3.335090909090901,6.095072727272713,5.7,-26.133394600585806,-42.57891832261575,-35.09245092138903,13.772727272727273,199.5,13.136363636363637,10.971727272727293
model_137,0.02,10,2000,22,525000.0,26.90909090909091,133.54545454545453,0.13914399584369666,0.09404561928691689,0.2955031486501221,0.20438371226091306,0.29922400947019656,0.6037974566853611,0.05602350029703855,0.09795791133535138,4.827363636363631,7.810190909090888,3.4454545454545453,-21.780982297596633,-31.948559387854516,-34.60628466155861,11.863636363636363,120.5909090909091,15.045454545454545,7.9491818181818354
model_138,0.02,10,3000,22,525000.0,26.90909090909091,97.54545454545455,0.12473059192891207,0.08818291979280445,0.24317741911487073,0.17905002263668046,0.26223021509637356,0.45982604498700147,0.05415765710668139,0.09553933020265769,3.942380952380926,6.954828571428527,2.5272727272727273,-23.015549002171312,-30.545309588530884,-39.34157779990062,9.090909090909092,88.45454545454545,17.818181818181817,6.043393939393954
model_139,0.02,10,4000,22,525000.0,26.90909090909091,77.45454545454545,0.11764410176392626,0.08427291968994353,0.20987564205695086,0.15271130703016336,0.21124887523258484,0.3511518025085436,0.059680858747845435,0.0964531527650372,4.3116999999999726,6.980389999999976,2.003896103896104,-23.466603261833317,-29.47657895131604,-41.779797235273776,7.318181818181818,70.13636363636364,19.59090909090909,4.950272727272744
model_140,0.02,10,5000,22,525000.0,26.90909090909091,64.18181818181819,0.1134935772717658,0.08048786294242562,0.19667379906606844,0.14454413424894488,0.19252816221763755,0.31911337566841874,0.05706611899243837,0.09635768286169179,4.416380952380945,6.715352380952375,1.6623376623376622,-24.20411024924031,-29.209107968957998,-44.01979320756328,6.0,58.18181818181818,20.90909090909091,3.9700909090909193
model_141,0.02,25,1000,22,525000.0,26.90909090909091,259.6818181818182,0.11019153024253421,0.09357761508981631,0.27604978307350664,0.2449750258574452,0.4974773541439843,0.7277113106000133,0.047222577570731096,0.06907605697430957,3.3261818181818223,5.6740181818181545,6.757142857142856,-26.66023677641648,-46.121255684104874,-32.88427277711774,15.409090909090908,236.5,11.5,12.781424242424253
model_142,0.02,25,2000,22,525000.0,26.90909090909091,152.77272727272728,0.13226388909744818,0.09139407192582202,0.2976982188743963,0.20473986445957298,0.32176729434180545,0.6412527907847568,0.05206875444061685,0.08873235944004493,4.987727272727251,7.922145454545449,3.9753246753246754,-22.419628519571162,-34.19610242214233,-33.98593702283103,12.5,139.13636363636363,14.409090909090908,8.51566666666668
model_143,0.02,25,3000,22,525000.0,26.90909090909091,110.36363636363636,0.1294906360842665,0.09070276355799799,0.25836855071645126,0.18317561391344012,0.25954274360689916,0.47158103698663467,0.055366316589355986,0.09284455988498204,4.464761904761888,7.616857142857127,2.8675324675324676,-22.45135345876938,-31.026070414213503,-37.43672225377459,10.0,100.36363636363636,16.90909090909091,6.761606060606076
model_144,0.02,25,4000,22,525000.0,26.90909090909091,87.13636363636364,0.12171335109402924,0.08064475272248219,0.2216870968810345,0.15127069876570717,0.19646974680987087,0.37560822700487717,0.05020933865696773,0.09405938304166939,4.636899999999975,8.113659999999983,2.264935064935065,-23.482504020380965,-30.307471833007238,-40.842747386795104,7.863636363636363,79.27272727272727,19.045454545454547,4.967363636363654
model_145,0.02,25,5000,22,525000.0,26.90909090909091,72.22727272727273,0.1143708142031913,0.080536824986143,0.19572427289255415,0.14236746019975233,0.1696601232638237,0.2990862891850934,0.05042829330286343,0.09165176332300887,4.057699999999999,7.044269999999979,1.8831168831168832,-24.036485653769407,-29.736481085029663,-43.141033392684726,6.318181818181818,65.9090909090909,20.59090909090909,4.286090909090921
model_146,0.02,50,1000,22,525000.0,26.90909090909091,322.27272727272725,0.10828027276597213,0.08675637910986844,0.2891509752022765,0.24528416109793155,0.5941262609088657,0.8204209692521292,0.04638020532050436,0.06504755918413123,3.2238181818181775,6.274318181818163,8.375324675324675,-27.32920096186888,-52.33872569119712,-27.642620415386588,18.90909090909091,293.1363636363636,8.0,14.901121212121245
model_147,0.02,50,2000,22,525000.0,26.90909090909091,183.0,0.13302485595603564,0.090926095473211,0.3180966518086976,0.2261454125084607,0.357085069660827,0.7200405580582161,0.04778225041569724,0.08494518003593567,4.955818181818163,7.922154545454549,4.755844155844156,-21.509984518627405,-36.04606108727121,-29.514673507032775,15.090909090909092,166.45454545454547,11.818181818181818,10.087757575757601
model_148,0.02,50,3000,22,525000.0,26.90909090909091,129.6818181818182,0.1391986243865364,0.09107484046237752,0.2966572454557109,0.20045067638095615,0.2731943024962652,0.573576019127604,0.05122982942955742,0.09513101031871057,5.176476190476182,8.375038095238086,3.3597402597402595,-21.06441539960216,-31.434001913969606,-33.06144032423662,12.090909090909092,117.5909090909091,14.818181818181818,7.604060606060625
model_149,0.02,50,4000,22,525000.0,26.90909090909091,101.0909090909091,0.12970792927173083,0.0855868258545288,0.25334835859529836,0.176077034597865,0.24688773168395084,0.4324908280582385,0.050480061767328104,0.09343425399246405,4.719523809523791,7.6167809523809336,2.6194805194805197,-22.602181789525986,-30.71213906017804,-37.91083951783632,9.409090909090908,91.68181818181819,17.5,5.91033333333335
model_150,0.02,50,5000,22,525000.0,26.90909090909091,82.72727272727273,0.1251241974878602,0.08138118452322424,0.23526205201446676,0.1604027898206296,0.2271309805404398,0.4001615564209566,0.046336490590771856,0.09379874584225463,5.024952380952378,7.701876190476174,2.1454545454545455,-23.709205030679808,-30.409200153926566,-41.268298378147335,7.636363636363637,75.0909090909091,19.272727272727273,4.732303030303047
model_151,0.02,75,1000,22,525000.0,26.90909090909091,375.6818181818182,0.10715603515065587,0.08830095140976484,0.29690858769771006,0.25652051285715344,0.6911972096927449,0.9084847467674865,0.047158332819625996,0.0631842026556745,2.910636363636343,5.931463636363609,9.737662337662337,-28.377987524801064,-58.44701579972077,-24.116200660068486,21.90909090909091,340.8181818181818,5.0,17.838272727272763
model_152,0.02,75,2000,22,525000.0,26.90909090909091,208.36363636363637,0.141708643370565,0.09947298618882261,0.35445174022041026,0.2553414636228685,0.43277350120164554,0.8399654821573013,0.0493779590508922,0.08819828626272484,4.690909090909082,7.884418181818169,5.381818181818182,-18.925634677034846,-35.82951645401893,-23.01914833399735,18.0,188.36363636363637,8.909090909090908,12.446393939393976
model_153,0.02,75,3000,22,525000.0,26.90909090909091,145.45454545454547,0.140663926296523,0.09219479853033948,0.3156108086683154,0.21425635056800915,0.31621178229783214,0.6301768951496924,0.04995812085920448,0.09297021881564858,4.95881818181817,8.333809090909046,3.7662337662337664,-19.76192281037412,-31.656429914415074,-29.360123803808186,13.636363636363637,131.8181818181818,13.272727272727273,8.715909090909122
model_154,0.02,75,4000,22,525000.0,26.90909090909091,112.54545454545455,0.1290648878155671,0.08766868518155845,0.263602410083083,0.18280401240999808,0.2635874744464321,0.4645022259373285,0.0544285451288466,0.09054761856329953,4.69599999999997,7.8163454545454325,2.9233766233766234,-21.992213127996674,-31.26213638639165,-35.857251498799194,10.227272727272727,102.31818181818181,16.681818181818183,6.743545454545478
model_155,0.02,75,5000,22,525000.0,26.90909090909091,91.22727272727273,0.13000591983608858,0.08617244893166687,0.2479171591788545,0.17194809925185203,0.23362276856177575,0.4248722517025976,0.047493470238857166,0.09611855020022565,4.968363636363612,7.7482909090908985,2.3545454545454545,-22.68777934779499,-30.19277193292227,-38.79891941886772,8.818181818181818,82.4090909090909,18.09090909090909,5.5763030303030465
model_156,0.02,100,1000,22,525000.0,26.90909090909091,407.45454545454544,0.10372651183182331,0.08736363496717778,0.2959203086960478,0.26001272744010656,0.734106444236502,0.9540893732453898,0.04620950978705665,0.06029695792068254,2.8981818181817895,5.695099999999959,10.58831168831169,-29.31338710320065,-62.58723127670192,-22.131010470995474,22.863636363636363,370.59090909090907,4.045454545454546,19.002424242424265
model_157,0.02,100,2000,22,525000.0,26.90909090909091,224.0909090909091,0.13717484718157566,0.0944721731276754,0.3514164864989034,0.25103444066037234,0.4783239744256624,0.8679863680501062,0.04592415722344032,0.08450462261494673,4.872272727272699,7.93872727272724,5.81038961038961,-19.922207630618576,-38.47584508468913,-22.690843449037853,18.59090909090909,203.36363636363637,8.318181818181818,12.543212121212166
model_158,0.02,100,3000,22,525000.0,26.90909090909091,155.3181818181818,0.13973943466714686,0.0921800209248056,0.32038203350089595,0.22229391388577746,0.3679295878491613,0.6481515458555206,0.049402392704099414,0.09113823974894282,4.618666666666648,8.334409523809475,4.032467532467533,-20.26825268096411,-33.19266095832253,-28.987866724103093,14.181818181818182,141.13636363636363,12.727272727272727,9.0546060606061
model_159,0.02,100,4000,22,525000.0,26.90909090909091,119.5909090909091,0.13801274150190979,0.09152801549183298,0.2970652839995242,0.20567647554298943,0.2993563543515002,0.564641969486357,0.05279967463802283,0.09380046922951481,4.6399090909090654,8.099872727272698,3.0961038961038962,-21.47783984028875,-31.412763272703373,-34.10128721499053,11.227272727272727,108.36363636363636,15.681818181818182,7.1593030303030565
model_160,0.02,100,5000,22,525000.0,26.90909090909091,96.68181818181819,0.12309897861935036,0.08765723495309354,0.24474120906473365,0.18636838517170842,0.27555490610762007,0.43225247674115425,0.05277051935085939,0.0890200200394481,4.474727272727254,6.903190909090896,2.5155844155844154,-23.389742032134915,-31.514735705438525,-39.372699740937655,8.636363636363637,88.04545454545455,18.272727272727273,5.77042424242426
model_161,0.02,150,1000,22,525000.0,26.90909090909091,443.0,0.09816866772856227,0.08458066460254171,0.28629075973537915,0.2573035654745214,0.8044385069582556,0.9678421866754815,0.04449225280945592,0.0564004889543426,2.8245454545454507,5.020590909090892,11.53116883116883,-31.381398625256182,-68.24950062451852,-21.53825671653411,23.772727272727273,403.59090909090907,3.1363636363636362,20.22751515151519
model_162,0.02,150,2000,22,525000.0,26.90909090909091,238.13636363636363,0.12992921490989964,0.0928106389843264,0.33728566445342206,0.2530109543127448,0.4718387792941188,0.8560040336458784,0.0452311827718902,0.0791802351813941,4.450909090909065,8.064709090909089,6.2038961038961045,-21.027971986885017,-41.07450373312347,-22.9137970228567,18.772727272727273,217.13636363636363,8.136363636363637,13.070878787878824
model_163,0.02,150,3000,22,525000.0,26.90909090909091,163.36363636363637,0.12789121379917223,0.08049014899565056,0.2996492809157909,0.1947744723038376,0.3246793268970255,0.6394782146534198,0.04412035284680887,0.08265403297355678,5.354999999999981,8.508772727272714,4.277922077922078,-22.12382691949401,-35.96796541974344,-30.88357585118748,13.636363636363637,149.72727272727272,13.272727272727273,8.398060606060632
model_164,0.02,150,4000,22,525000.0,26.90909090909091,124.54545454545455,0.12388398474186095,0.08043298867529315,0.2698606442680681,0.18085601824787034,0.2743240839694997,0.537844096797858,0.04666345333288299,0.08392161160711664,5.027272727272702,8.187718181818157,3.257142857142857,-23.034149956413696,-33.58406473666878,-35.98646529355889,10.545454545454545,114.0,16.363636363636363,6.706181818181836
model_165,0.02,150,5000,22,525000.0,26.90909090909091,100.45454545454545,0.12195874493744076,0.08281747093729123,0.24605426357501753,0.1776655272659203,0.2676460999511484,0.44015307042231017,0.04908225594953168,0.08714108258348716,4.823181818181824,7.574736363636342,2.618181818181818,-23.664074903292832,-32.17906740559915,-39.27021501577605,8.818181818181818,91.63636363636364,18.09090909090909,5.635303030303044
model_166,0.02,200,1000,22,525000.0,26.90909090909091,445.27272727272725,0.09904972882940312,0.08585791839633458,0.28769285261697336,0.2603486537835939,0.8501726683086711,0.9707443087050618,0.04534126679479673,0.05697363718697599,2.465636363636357,4.786099999999975,11.576623376623376,-31.714314897569214,-68.78333506389014,-22.043441178045114,23.90909090909091,405.1818181818182,3.0,20.43448484848487
model_167,0.02,200,2000,22,525000.0,26.90909090909091,239.36363636363637,0.13148314244572298,0.09204940177128623,0.3466753429815509,0.2551196931097924,0.4820080150090002,0.8921968522681879,0.04427872525368864,0.07963780209355623,4.401727272727259,7.774790909090913,6.2376623376623375,-21.500486794341935,-41.68746049606358,-23.452454488935658,18.90909090909091,218.3181818181818,8.0,12.898060606060637
model_168,0.02,200,3000,22,525000.0,26.90909090909091,164.86363636363637,0.13657548335286104,0.0891923496465913,0.3212040396813269,0.2194398669307787,0.3909584646243884,0.688671002722937,0.047864369666102545,0.08815462828023457,4.92609090909087,7.927618181818136,4.293506493506493,-20.419099640797683,-34.338274926746664,-28.232239270550462,14.590909090909092,150.27272727272728,12.318181818181818,9.311636363636385
model_169,0.02,200,4000,22,525000.0,26.90909090909091,125.31818181818181,0.12956911395712575,0.08970614901913078,0.2824826474508838,0.20199260097477276,0.3339738434233919,0.5470330645139773,0.05232451467850354,0.08735567343071865,4.053545454545423,8.04879999999997,3.2662337662337664,-22.044542859702336,-32.63445714006992,-34.56776753770036,11.0,114.31818181818181,15.909090909090908,7.47157575757578
model_170,0.02,200,5000,22,525000.0,26.90909090909091,100.9090909090909,0.11296500242645285,0.07820578263755999,0.2238344837934578,0.15979532688620932,0.21795220080992833,0.4083709764100384,0.0404845569235624,0.08208541800135866,5.019909090909075,7.520781818181809,2.6454545454545455,-24.35202197043694,-32.97201151093867,-40.40566356382243,8.318181818181818,92.5909090909091,18.59090909090909,5.587303030303044
model_171,0.02,250,1000,22,525000.0,26.90909090909091,448.95454545454544,0.09711491402191598,0.08489415435287359,0.2841688606976533,0.25814716268603227,0.8253756006341604,0.964726472982489,0.044902764289424066,0.0556461059909922,2.7208181818181365,4.906409090909085,11.679220779220781,-32.04850663268463,-69.49622110420462,-22.0973766696519,23.90909090909091,408.77272727272725,3.0,20.65242424242427
model_172,0.02,250,2000,22,525000.0,26.90909090909091,241.0909090909091,0.1329964700276911,0.0966189487085385,0.3466561104368449,0.26103904674774153,0.5094299184758927,0.8858344170281321,0.04819882106726606,0.08084582074949104,4.376090909090878,7.912809090909108,6.268831168831169,-20.421123985544625,-40.7026599931236,-21.780355981755136,19.545454545454547,219.4090909090909,7.363636363636363,13.946545454545484
model_173,0.02,250,3000,22,525000.0,26.90909090909091,165.5,0.13439804512176412,0.08715198422211147,0.3197454684429415,0.21400219585120592,0.35246086390131914,0.6901006428939787,0.04559669016018591,0.08621503411388844,4.762545454545439,8.465890909090884,4.318181818181818,-20.91961062609064,-34.91870374879515,-28.874609519283844,14.363636363636363,151.13636363636363,12.545454545454545,9.147151515151528
model_174,0.02,250,4000,22,525000.0,26.90909090909091,126.04545454545455,0.12607856904781733,0.07884005200510691,0.2637993435724531,0.16779068318244122,0.23410040976490462,0.4570043768918794,0.04763739188881242,0.08660350740137797,5.25590476190474,8.07241904761904,3.287012987012987,-22.519538252954984,-33.184455454287615,-34.95980692501594,11.0,115.04545454545455,15.909090909090908,6.794333333333356
model_175,0.02,250,5000,22,525000.0,26.90909090909091,101.27272727272727,0.12202410503189935,0.07883079533411161,0.24702304668975056,0.16763330268378454,0.21940847995974425,0.44011024918968483,0.044879503679638895,0.08701791516028891,4.992727272727266,7.884036363636341,2.6402597402597405,-23.655750827547127,-32.2507411128962,-39.13098295759986,8.863636363636363,92.4090909090909,18.045454545454547,5.51345454545456
model_176,0.02,300,1000,22,525000.0,26.90909090909091,454.1363636363636,0.09638460888265103,0.08373408698482816,0.28289398273701016,0.2557180613744864,0.8506696653048845,0.97029576255527,0.04478643692842891,0.05520624292847012,2.570181818181769,4.920909090909091,11.80909090909091,-32.932336863363325,-70.91636865293327,-22.849411877669255,23.863636363636363,413.3181818181818,3.0454545454545454,20.478909090909113
model_177,0.02,300,2000,22,525000.0,26.90909090909091,243.4090909090909,0.13143422109970418,0.09420615144787615,0.3455346366442647,0.25772169662349464,0.46819168081589735,0.891620753357206,0.04549492988312543,0.07961636023335138,4.206272727272699,7.862209090909072,6.335064935064935,-20.636543890474794,-41.193110150344985,-21.7673516696306,19.318181818181817,221.72727272727272,7.590909090909091,13.58648484848489
model_178,0.02,300,3000,22,525000.0,26.90909090909091,166.5,0.13388289946405021,0.08752369176574998,0.3172410766583409,0.2143150044138911,0.32870176328937717,0.6729508259492062,0.04405937909200185,0.08580440228502696,5.197727272727257,8.281872727272695,4.345454545454545,-21.098024107186845,-35.232213881680046,-29.07638376539479,14.409090909090908,152.0909090909091,12.5,9.244363636363664
model_179,0.02,300,4000,22,525000.0,26.90909090909091,126.45454545454545,0.1281935452994952,0.08599219132140706,0.2716751568906019,0.190669513599686,0.262601505040652,0.4864542577037632,0.04673430716781025,0.08706935392447014,3.9657142857142533,7.676952380952351,3.2961038961038964,-22.58610542846272,-33.31102567555781,-35.13273621400609,11.090909090909092,115.36363636363636,15.818181818181818,7.221787878787906
model_180,0.02,300,5000,22,525000.0,26.90909090909091,101.77272727272727,0.12029995834355126,0.07813892774094111,0.24897445444692468,0.17231336407150047,0.25098772953930504,0.46376543894252165,0.044414546890313274,0.08492616747864563,4.9219999999999695,7.6943363636363244,2.6597402597402597,-24.391536624356934,-33.07652571619794,-40.13995116934552,8.681818181818182,93.0909090909091,18.227272727272727,5.4187272727272955
model_181,0.025,10,1000,22,525000.0,26.90909090909091,222.6818181818182,0.11992572145549629,0.09791682909983161,0.2786056722726148,0.23904922052072655,0.49915124341917455,0.685804712639488,0.04935532438592152,0.0782913281247896,3.284090909090898,6.091336363636361,5.774025974025974,-26.0060496942926,-42.62755452191905,-34.649842735024826,14.045454545454545,202.0909090909091,12.863636363636363,10.970515151515174
model_182,0.025,10,2000,22,525000.0,26.90909090909091,135.72727272727272,0.14077100729557554,0.09172346349621546,0.29848774232931324,0.20339783644078357,0.3479910034925223,0.6096074298000244,0.05274376589311847,0.09821998229783359,4.536909090909084,7.7584545454545255,3.503896103896104,-22.34538175867756,-32.68791787295532,-35.17411370153869,11.863636363636363,122.63636363636364,15.045454545454545,7.637818181818203
